minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,33,2376,1,2026-07-28 12:34:34.588,2026-07-28 12:35:29.969
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,fe80::100:10:71,0,240a:a023::1,0,2,144,1,2026-07-28 12:34:35.022,2026-07-28 12:35:17.006
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,240a:a023::1,0,fe80::100:10:71,0,2,144,1,2026-07-28 12:34:35.058,2026-07-28 12:35:17.040
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,fe80::100:10:71,0,fe80::100:10:51,0,4,272,2,2026-07-28 12:34:49.861,2026-07-28 12:35:37.061
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,fe80::100:10:51,0,fe80::100:10:71,0,4,272,2,2026-07-28 12:34:49.892,2026-07-28 12:35:37.061
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,58,fe80::8:20:12,0,fd00:8:20::1,0,2,144,1,2026-07-28 12:34:37.819,2026-07-28 12:35:33.627
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,58,fd00:8:20::1,0,fe80::8:20:12,0,2,128,1,2026-07-28 12:34:37.819,2026-07-28 12:35:33.627
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,6,fd00:8:20::1,9100,fd00:8:40::100,46634,22,79804,1,2026-07-28 12:34:37.957,2026-07-28 12:35:37.981
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,6,fd00:8:40::100,46634,fd00:8:20::1,9100,44,4393,1,2026-07-28 12:34:37.957,2026-07-28 12:35:37.981
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:11,0,ff02::5,0,7,616,1,2026-07-28 12:34:38.646,2026-07-28 12:35:38.648
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:2,0,ff02::5,0,7,616,1,2026-07-28 12:34:38.646,2026-07-28 12:35:38.648
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:12,0,ff02::5,0,7,616,1,2026-07-28 12:34:38.646,2026-07-28 12:35:38.648
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:1,0,ff02::5,0,7,616,1,2026-07-28 12:34:38.646,2026-07-28 12:35:38.648
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,58,fe80::8:20:1,0,fe80::8:20:11,0,4,272,2,2026-07-28 12:34:42.096,2026-07-28 12:35:33.032
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,58,fe80::8:20:11,0,fe80::8:20:1,0,4,272,2,2026-07-28 12:34:42.097,2026-07-28 12:35:33.032
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,fe80::100:10:71,0,fe80::100:10:41,0,3,208,2,2026-07-28 12:34:50.876,2026-07-28 12:35:19.548
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,fe80::100:10:41,0,fe80::100:10:71,0,3,200,2,2026-07-28 12:34:50.891,2026-07-28 12:35:19.563
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,53551,fd00:1:40::31,1053,1,97,1,2026-07-28 12:35:00.692,2026-07-28 12:35:00.692
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,58545,fd00:1:40::31,1053,1,94,1,2026-07-28 12:35:00.692,2026-07-28 12:35:00.692
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,54443,fd00:1:40::31,1053,1,97,1,2026-07-28 12:35:00.692,2026-07-28 12:35:00.692
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,50129,fd00:1:40::31,1053,1,97,1,2026-07-28 12:35:01.764,2026-07-28 12:35:01.764
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,6,fd00:8:40::10,49657,fd00:6:40::31,80,4,401,1,2026-07-28 12:35:01.764,2026-07-28 12:35:01.827
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,38381,fd00:1:40::31,1053,1,97,1,2026-07-28 12:35:01.764,2026-07-28 12:35:01.764
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,59139,fd00:1:40::31,1053,1,97,1,2026-07-28 12:35:01.764,2026-07-28 12:35:01.764
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:1:40::31,1053,fd00:8:40::10,46932,1,124,1,2026-07-28 12:35:01.764,2026-07-28 12:35:01.799
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,46932,fd00:1:40::31,1053,1,96,1,2026-07-28 12:35:01.764,2026-07-28 12:35:01.799
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,57028,fd00:1:40::31,1053,1,93,1,2026-07-28 12:35:01.764,2026-07-28 12:35:01.764
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,6,fd00:6:40::31,80,fd00:8:40::10,50471,4,573,1,2026-07-28 12:35:02.647,2026-07-28 12:35:02.742
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,6,fd00:8:40::10,50471,fd00:6:40::31,80,4,401,1,2026-07-28 12:35:02.647,2026-07-28 12:35:02.742
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,53815,fd00:1:40::31,1053,1,96,1,2026-07-28 12:35:02.691,2026-07-28 12:35:02.691
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:1:40::31,1053,fd00:8:40::10,50068,1,124,1,2026-07-28 12:35:02.691,2026-07-28 12:35:02.727
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,50068,fd00:1:40::31,1053,1,96,1,2026-07-28 12:35:02.691,2026-07-28 12:35:02.727
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,47593,fd00:1:40::31,1053,1,96,1,2026-07-28 12:35:02.692,2026-07-28 12:35:02.692
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,50239,fd00:1:40::31,1053,1,96,1,2026-07-28 12:35:02.692,2026-07-28 12:35:02.692
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,58481,fd00:1:40::31,1053,1,98,1,2026-07-28 12:35:02.692,2026-07-28 12:35:02.692
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,6,fd00:8:40::10,56321,fd00:6:40::31,80,4,401,1,2026-07-28 12:35:03.648,2026-07-28 12:35:03.711
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:1:40::31,1053,fd00:8:40::10,37147,1,122,1,2026-07-28 12:35:03.692,2026-07-28 12:35:03.726
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,37147,fd00:1:40::31,1053,1,94,1,2026-07-28 12:35:03.692,2026-07-28 12:35:03.726
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,43066,fd00:1:40::31,1053,1,93,1,2026-07-28 12:35:03.692,2026-07-28 12:35:03.692
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:1:40::31,1053,fd00:8:40::10,46241,1,125,1,2026-07-28 12:35:03.692,2026-07-28 12:35:03.727
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,46241,fd00:1:40::31,1053,1,97,1,2026-07-28 12:35:03.692,2026-07-28 12:35:03.727
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:1:40::31,1053,fd00:8:40::10,49837,1,124,1,2026-07-28 12:35:03.692,2026-07-28 12:35:03.726
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:8:40::10,49837,fd00:1:40::31,1053,1,96,1,2026-07-28 12:35:03.692,2026-07-28 12:35:03.726
2026-07-28 12:35:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,17,fd00:1:40::31,1053,fd00:8:40::10,57484,2,251,1,2026-07-28 12:35:03.692,2026-07-28 12:35:23.578
