timestamp,region,node,node_type,cpu_usage,load1,load5,memory_available_ratio,swap_used_ratio,disk_read_rate,disk_write_rate,disk_io_util,filesystem_used_ratio,inode_used_ratio,open_fd_ratio,process_count
2026-07-28 12:35:00,ccf-aiops-成都,br-1,br,0.655555555389995,0.07,0.02,0.8597278913576013,0,0,3800.1777777777775,0.166666666667273,0.7191343167806257,0.011585917384355882,0.006453261452284444,191
2026-07-28 12:35:00,ccf-aiops-成都,br-2,br,0.5944444446100192,0,0,0.8606827805787427,0,0,318.5777777777777,0.14000000000022636,0.7183477752377083,0.011585570562905101,0.006493083563380211,189
2026-07-28 12:35:00,ccf-aiops-成都,cr-1,cr,0.5666666664183282,0,0,0.85979934587089,0,0,159.28888888888886,0.05555555555575766,0.7191213913709098,0.011585570562905101,0.006373096713746749,190
2026-07-28 12:35:00,ccf-aiops-成都,cr-2,cr,0.577777777798488,0,0,0.8590610079235741,0,0,6235.022222222222,0.09333333333415794,0.7183417896452895,0.011585137036091653,0.006332950884558923,188
2026-07-28 12:35:00,ccf-aiops-成都,fw,firewall,0.7777777779847383,0,0,0.9256655147197584,0.0001249314545931383,0,43508.62222222222,2.266666666643384,0.19349457379280444,0.018545345384247458,1.2836953722228372e-16,120
2026-07-28 12:35:00,ccf-aiops-成都,monitor-vm,collector,6.494444444154695,0.63,0.47,0.8490625196577971,0.024636292110721693,12014.933333333332,548135.8222222222,19.324444444436164,0.25089128768426705,0.02302831533003824,1.6653345369377348e-16,145
2026-07-28 12:35:00,ccf-aiops-成都,probe-vm,probe,0.2166666669978099,0,0,0.9306586633300865,0.004509930143289703,0,64625.777777777774,0.2755555555631872,0.1877090284218429,0.018542698451450845,1.0755285551056204e-16,120
2026-07-28 12:35:00,ccf-aiops-成都,service-vm-1,service,0.1555555554417225,0,0.01,0.9292633830282443,0.00018596666905085473,0,1092.2666666666667,0.008888888890699794,0.1934845364136043,0.018554376096141634,1.1796119636642288e-16,121
2026-07-28 12:35:00,ccf-aiops-成都,service-vm-2,service,0.18333333311602473,0.02,0.04,0.9279502421840599,0.0001249314545931383,0,1638.4,0.12444444445362832,0.19250890315535052,0.01854316555723856,1.1796119636642288e-16,121
2026-07-28 12:35:00,ccf-aiops-成都,service-vm-3,service,0.18888888880611887,0.03,0.03,0.92823928233385,0.0001249314545931383,0,1092.2666666666667,0.08000000000012934,0.18868064672841667,0.018551106355628177,1.1796119636642288e-16,120
2026-07-28 12:35:00,ccf-aiops-成都,traffic-vm,traffic,2.8000000000207024,0.18,0.19,0.9233046886748594,0.00018596666905085473,0,154009.6,10.373333333328546,0.1934865438894443,0.01856901207748729,1.3183898417423734e-16,125
2026-07-28 12:36:00,ccf-aiops-成都,br-1,br,0.6777777778915919,0.02,0.01,0.8597889972862068,0,0,364.08888888888885,0.11111111111151532,0.7191370059598283,0.011585917384355882,0.006453261452284444,191
2026-07-28 12:36:00,ccf-aiops-成都,br-2,br,0.594444444610005,0,0,0.8604999554024839,0,0,3299.555555555555,0.20222222222198777,0.7183477752377083,0.011585570562905101,0.006453002800643297,189
2026-07-28 12:36:00,ccf-aiops-成都,cr-1,cr,0.6222222225430158,0,0,0.8609302983398406,0,0,1433.6,1.1422222222224971,0.7191213913709098,0.011585570562905101,0.006373096713746749,190
2026-07-28 12:36:00,ccf-aiops-成都,cr-2,cr,0.5722222221083939,0.06,0.01,0.858607640909671,0,0,10899.91111111111,1.3000000000000809,0.7183417896452895,0.011585137036091653,0.006332950884558923,188
2026-07-28 12:36:00,ccf-aiops-成都,fw,firewall,0.18333333285734454,0,0,0.9257151506573568,0.0001249314545931383,0,910.2222222222222,0.008888888923037384,0.19349457379280444,0.018545345384247458,1.2836953722228372e-16,120
2026-07-28 12:36:00,ccf-aiops-成都,monitor-vm,collector,6.894444444527252,1.03,0.59,0.8476230774674467,0.024636292110721693,0,1352590.2222222222,23.191111111114473,0.2509937162557524,0.023029716647401166,1.6653345369377348e-16,147
2026-07-28 12:36:00,ccf-aiops-成都,probe-vm,probe,0.2388888887233378,0.07,0.02,0.9313732235511972,0.004509930143289703,0,39139.55555555555,0.41777777778204633,0.1877090284218429,0.018542698451450845,1.0755285551056204e-16,119
2026-07-28 12:36:00,ccf-aiops-成都,service-vm-1,service,1.1833333335299585,0,0,0.9287773439957224,0.00018596666905085473,0,45511.11111111111,3.48444444445906,0.1934845364136043,0.018554376096141634,1.1796119636642288e-16,119
2026-07-28 12:36:00,ccf-aiops-成都,service-vm-2,service,0.9222222220463152,0.01,0.03,0.9278357355161351,0.0001249314545931383,0,21481.24444444444,2.0977777777847626,0.19250890315535052,0.01854316555723856,1.214306433183765e-16,123
2026-07-28 12:36:00,ccf-aiops-成都,service-vm-3,service,1.0777777780054407,0.24,0.07,0.9285105596667613,0.0001249314545931383,0,21299.2,2.4088888888945803,0.18868064672841667,0.018551106355628177,1.1796119636642288e-16,119
2026-07-28 12:36:00,ccf-aiops-成都,traffic-vm,traffic,4.499999999793047,0.38,0.25,0.9232093484527855,0.00018596666905085473,0,140902.4,16.16000000000996,0.1934865438894443,0.018569167779416418,1.3183898417423734e-16,126
2026-07-28 12:37:00,ccf-aiops-成都,br-1,br,0.6777777778916061,0.01,0,0.8600659451239194,0,0,4209.777777777777,0.15111111111158002,0.7191365722212473,0.011585917384355882,0.006453261452284444,190
2026-07-28 12:37:00,ccf-aiops-成都,br-2,br,0.6111111109041616,0,0,0.8599785833364954,0,0,4915.2,0.23333333333337372,0.7183477752377083,0.011585570562905101,0.006453002800643297,189
2026-07-28 12:37:00,ccf-aiops-成都,cr-1,cr,0.5722222221083939,0.07,0.02,0.8613935207018508,0,0,4391.822222222222,0.24000000000038804,0.7191213913709098,0.011585570562905101,0.006373096713746749,190
2026-07-28 12:37:00,ccf-aiops-成都,cr-2,cr,0.5277777778812691,0.02,0.01,0.8591497101654247,0,0,4278.044444444445,0.2311111111106988,0.7183422233838705,0.011585137036091653,0.006332950884558923,188
2026-07-28 12:37:00,ccf-aiops-成都,fw,firewall,0.7500000003104503,0,0,0.9254345356042021,0.0001249314545931383,0,21663.28888888889,1.422222222253266,0.19349457379280444,0.018545345384247458,1.2836953722228372e-16,122
2026-07-28 12:37:00,ccf-aiops-成都,monitor-vm,collector,5.272222222863803,0.72,0.59,0.8483061859155816,0.024636292110721693,0,710883.5555555555,17.20000000001164,0.25100497345409434,0.023030962262834853,1.6653345369377348e-16,146
2026-07-28 12:37:00,ccf-aiops-成都,probe-vm,probe,0.5444444446928003,0.02,0.01,0.9310149605517545,0.004509930143289703,0,71907.55555555555,0.5333333333288061,0.1877090284218429,0.018542698451450845,1.0755285551056204e-16,121
2026-07-28 12:37:00,ccf-aiops-成都,service-vm-1,service,2.0499999999689607,0,0,0.9279954551173177,0.00018596666905085473,0,42780.444444444445,0.5866666666730048,0.1934845364136043,0.018554376096141634,1.1796119636642288e-16,120
2026-07-28 12:37:00,ccf-aiops-成都,service-vm-2,service,0.8000000002276693,0,0.02,0.9283841880543499,0.0001249314545931383,0,21299.2,1.5377777777838573,0.19250890315535052,0.01854316555723856,1.214306433183765e-16,123
2026-07-28 12:37:00,ccf-aiops-成都,service-vm-3,service,0.5777777783158768,0.09,0.05,0.9285562640000236,0.0001249314545931383,0,22027.377777777776,1.448888888893028,0.18868064672841667,0.018551106355628177,1.1796119636642288e-16,118
2026-07-28 12:37:00,ccf-aiops-成都,traffic-vm,traffic,2.5111111111214655,0.23,0.23,0.923746005785284,0.00018596666905085473,0,144179.2,7.4755555555586595,0.1934865438894443,0.01856901207748729,1.3877787807814457e-16,125
2026-07-28 12:38:00,ccf-aiops-成都,br-1,br,0.7277777778088392,0,0,0.8596322901467183,0,0,4004.9777777777776,0.3622222222222464,0.7191365722212473,0.011585917384355882,0.006413179083015597,190
2026-07-28 12:38:00,ccf-aiops-成都,br-2,br,0.6055555554727761,0.03,0.01,0.8610040798103349,0,0,2434.844444444445,0.1466666666662301,0.7183359775483031,0.011585570562905101,0.006453002800643297,189
2026-07-28 12:38:00,ccf-aiops-成都,cr-1,cr,0.5111111110697237,0.02,0.01,0.8614211169276728,0,0,750.9333333333333,0.05333333333308271,0.7191161865079368,0.011585570562905101,0.0063330143444779025,189
2026-07-28 12:38:00,ccf-aiops-成都,cr-2,cr,0.5666666669357312,0,0,0.8589195771268456,0,0,9193.244444444445,0.24444444444472738,0.7183422233838705,0.011585137036091653,0.006373032852182714,188
2026-07-28 12:38:00,ccf-aiops-成都,fw,firewall,0.6444444434924321,0.07,0.02,0.9254900688809209,0.0001249314545931383,0,26578.48888888889,1.200000000018109,0.19349457379280444,0.018545345384247458,1.249000902703301e-16,121
2026-07-28 12:38:00,ccf-aiops-成都,monitor-vm,collector,4.461111111255974,0.81,0.63,0.8458121029124992,0.024636292110721693,30219.377777777776,485876.6222222222,13.733333333350147,0.2510144406385656,0.02303220787826854,1.6306400674181987e-16,147
2026-07-28 12:38:00,ccf-aiops-成都,probe-vm,probe,0.3888888887336748,0.01,0,0.9319816317724731,0.004509930143289703,0,182.04444444444442,0.008888888890699794,0.1877090284218429,0.018542698451450845,1.1449174941446927e-16,123
2026-07-28 12:38:00,ccf-aiops-成都,service-vm-1,service,0.13888888863019133,0,0,0.9280111813549726,0.00018596666905085473,0,1092.2666666666667,0.008888888890699794,0.1934845364136043,0.018554376096141634,1.1796119636642288e-16,120
