timestamp,region,node,node_type,interface_id,if_role,rx_bytes_rate,tx_bytes_rate,rx_packets_rate,tx_packets_rate,rx_drop_rate,tx_drop_rate,rx_error_rate,tx_error_rate,carrier_changes
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens3,NULL,13.6,0,0.1111111111111111,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens4,backbone,1064.5333333333333,1332.2888888888888,9.444444444444445,10.622222222222222,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens5,backbone,1406.8444444444442,3959.1777777777775,11.266666666666667,9.955555555555554,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-1,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens3,NULL,15.155555555555555,0,0.13333333333333333,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens4,backbone,1839.0888888888887,1706.9555555555555,15.02222222222222,13.088888888888887,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens5,backbone,1311.311111111111,4067.244444444444,10.266666666666667,11.866666666666667,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,br-2,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,cr-1,cr,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,cr-1,cr,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,cr-1,cr,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-北大,cr-1,cr,ens3,NULL,200.7111111111111,102.93333333333334,2.1555555555555554,1.0222222222222221,0,0,0,0,0
