id,timestamp_utc,prometheus_sample_time_utc,series_key,flow_type,source_region,source_ip,target_region,target_domain,protocol,dns_flow_active,dns_flow_batch_concurrency,dns_flow_batches_started_total,dns_flow_batches_completed_total,dns_flow_batches_failed_total,dns_flow_batches_timeout_total,dns_flow_requests_total,dns_flow_success_total,dns_flow_error_total,dns_flow_bytes_sent_total,dns_flow_bytes_received_total,dns_flow_duration_seconds_sum,dns_flow_active_seconds_total,dns_flow_duration_seconds_count,dns_flow_batch_duration_seconds,dns_flow_last_batch_timestamp_seconds,dns_flow_observed_qps,dns_flow_latency_mean_seconds,dns_flow_latency_p95_seconds,dns_flow_request_latency_seconds_bucket_le_0_01,dns_flow_request_latency_seconds_bucket_le_0_025,dns_flow_request_latency_seconds_bucket_le_0_05,dns_flow_request_latency_seconds_bucket_le_0_1,dns_flow_request_latency_seconds_bucket_le_0_25,dns_flow_request_latency_seconds_bucket_le_0_5,dns_flow_request_latency_seconds_bucket_le_1,dns_flow_request_latency_seconds_bucket_le_2_5,dns_flow_request_latency_seconds_bucket_le_5,dns_flow_request_latency_seconds_bucket_le_plus_inf,dns_flow_request_latency_seconds_sum,dns_flow_request_latency_seconds_count,web_flow_active,web_flow_batch_concurrency,web_flow_batches_started_total,web_flow_batches_completed_total,web_flow_batches_failed_total,web_flow_batches_timeout_total,web_flow_requests_total,web_flow_success_total,web_flow_error_total,web_flow_bytes_sent_total,web_flow_bytes_received_total,web_flow_duration_seconds_sum,web_flow_active_seconds_total,web_flow_duration_seconds_count,web_flow_batch_duration_seconds,web_flow_last_batch_timestamp_seconds,web_flow_observed_qps,web_flow_latency_mean_seconds,web_flow_latency_p95_seconds,web_flow_request_latency_seconds_bucket_le_0_01,web_flow_request_latency_seconds_bucket_le_0_025,web_flow_request_latency_seconds_bucket_le_0_05,web_flow_request_latency_seconds_bucket_le_0_1,web_flow_request_latency_seconds_bucket_le_0_25,web_flow_request_latency_seconds_bucket_le_0_5,web_flow_request_latency_seconds_bucket_le_1,web_flow_request_latency_seconds_bucket_le_2_5,web_flow_request_latency_seconds_bucket_le_5,web_flow_request_latency_seconds_bucket_le_plus_inf,web_flow_request_latency_seconds_sum,web_flow_request_latency_seconds_count,auth_flow_active,auth_flow_batch_concurrency,auth_flow_batches_started_total,auth_flow_batches_completed_total,auth_flow_batches_failed_total,auth_flow_batches_timeout_total,auth_flow_requests_total,auth_flow_success_total,auth_flow_error_total,auth_flow_bytes_sent_total,auth_flow_bytes_received_total,auth_flow_duration_seconds_sum,auth_flow_active_seconds_total,auth_flow_duration_seconds_count,auth_flow_batch_duration_seconds,auth_flow_last_batch_timestamp_seconds,auth_flow_observed_qps,auth_flow_latency_mean_seconds,auth_flow_latency_p95_seconds,auth_flow_request_latency_seconds_bucket_le_0_01,auth_flow_request_latency_seconds_bucket_le_0_025,auth_flow_request_latency_seconds_bucket_le_0_05,auth_flow_request_latency_seconds_bucket_le_0_1,auth_flow_request_latency_seconds_bucket_le_0_25,auth_flow_request_latency_seconds_bucket_le_0_5,auth_flow_request_latency_seconds_bucket_le_1,auth_flow_request_latency_seconds_bucket_le_2_5,auth_flow_request_latency_seconds_bucket_le_5,auth_flow_request_latency_seconds_bucket_le_plus_inf,auth_flow_request_latency_seconds_sum,auth_flow_request_latency_seconds_count,elephant_flow_active,elephant_flow_batch_concurrency,elephant_flow_batches_started_total,elephant_flow_batches_completed_total,elephant_flow_batches_failed_total,elephant_flow_batches_timeout_total,elephant_flow_requests_total,elephant_flow_success_total,elephant_flow_error_total,elephant_flow_bytes_sent_total,elephant_flow_bytes_received_total,elephant_flow_duration_seconds_sum,elephant_flow_active_seconds_total,elephant_flow_duration_seconds_count,elephant_flow_batch_duration_seconds,elephant_flow_last_batch_timestamp_seconds,elephant_flow_observed_qps,elephant_flow_latency_mean_seconds,elephant_flow_latency_p95_seconds,elephant_flow_throughput_bps,elephant_flow_retransmits_total,elephant_flow_loss_rate,elephant_flow_jitter_seconds
5289,2026-07-28 15:11:00,2026-07-28 15:11:05,d3183735083153994ac0075fe8f0f933cbce3825ad64135901c74bc5891e865d,auth,shenyang,fd00:2:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1136,1132,4,3,25265,25235,30,4991924,5291254,22363.302702183602,22362.794472471112,1136,10.064396820031106,1785251440.169592,0.5,0.09166313437744975,0.09199988162145017,0,0,0,22509,22537,25235,25235,25235,25235,25235,2963.9216099632904,25235,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5290,2026-07-28 15:11:00,2026-07-28 15:11:05,7dd7f60e387bad39e2b58078362c74a08a992d40e257324cf21089e87dcc0964,dns,shenyang,fd00:2:40::10,beida,dns.beida.aiops.local,udp,0,0,2924,2923,1,0,157052,156997,55,7426926,11822842,59735.66390200355,59734.99370463961,2924,30.051457596942782,1785251432.3398418,5,0.01248600905140241,0.012987197120673952,0,156968,156970,156973,156974,156978,156983,156997,156997,156997,1988.3301309202798,156997,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5291,2026-07-28 15:11:00,2026-07-28 15:11:05,5819af0740b35da6c95da1ff0c3ec9208a7034a4c734987f31861aca67d5bef9,web,shenyang,fd00:2:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,1743,1738,4,4,140056,139945,111,14562375,38781555,60681.630763172405,60683.23655131785,1742,15.29690003185533,1785251424.3852131,1.017773989822423,0.07441600598394871,0.07441600598394871,0,0,0,126358,126362,139945,139945,139945,139945,139945,13693.659526379779,139945,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5292,2026-07-28 15:12:00,2026-07-28 15:12:05,d3183735083153994ac0075fe8f0f933cbce3825ad64135901c74bc5891e865d,auth,shenyang,fd00:2:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1137,1133,4,3,25325,25295,30,5003324,5303734,22393.367913326714,22392.859521941282,1137,30.06521114311181,1785251500.3282728,2,0.13183313470411426,0.3276426599477418,0,0,0,22559,22587,25295,25295,25295,25295,25295,2971.8315980455372,25295,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5293,2026-07-28 15:12:00,2026-07-28 15:12:05,7dd7f60e387bad39e2b58078362c74a08a992d40e257324cf21089e87dcc0964,dns,shenyang,fd00:2:40::10,beida,dns.beida.aiops.local,udp,0,0,2925,2924,1,0,157072,157017,55,7427866,11824342,59745.715896577574,59745.04555014148,2925,10.05199457402341,1785251512.4402392,2,0.012566912965849043,0.01287159660132602,0,156988,156990,156993,156994,156998,157003,157017,157017,157017,1988.5814691795968,157017,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5294,2026-07-28 15:12:00,2026-07-28 15:12:05,5819af0740b35da6c95da1ff0c3ec9208a7034a4c734987f31861aca67d5bef9,web,shenyang,fd00:2:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1743,1739,4,4,140085,139974,111,14565420,38789588,60711.69649508339,60711.253872811794,1743,30.06573191098869,1785251488.9405594,1,0.07421046857101223,0.07453932035714388,0,0,0,126387,126391,139974,139974,139974,139974,139974,13695.811424430925,139974,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5295,2026-07-28 15:13:00,2026-07-28 15:13:05,7dd7f60e387bad39e2b58078362c74a08a992d40e257324cf21089e87dcc0964,dns,shenyang,fd00:2:40::10,beida,dns.beida.aiops.local,udp,1,2,2928,2926,1,0,157156,157101,55,7431855,11830683,59766.365912954556,59773.034664684674,2927,10.05194998998195,1785251568.98111,2.226179917869637,0.012380828498862684,0.012573685916140675,0,157072,157074,157077,157078,157082,157087,157101,157101,157101,1989.6319756116718,157101,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5296,2026-07-28 15:13:00,2026-07-28 15:13:05,5819af0740b35da6c95da1ff0c3ec9208a7034a4c734987f31861aca67d5bef9,web,shenyang,fd00:2:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,1744,1739,4,4,140086,139975,111,14565523,38789863,60711.69649508339,60713.30045521585,1743,30.06573191098869,1785251488.9405594,1.018528099659099,0.07427734904922545,0.07427734904922545,0,0,0,126388,126392,139975,139975,139975,139975,139975,13695.885701779975,139975,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5297,2026-07-28 15:14:00,2026-07-28 15:14:05,7dd7f60e387bad39e2b58078362c74a08a992d40e257324cf21089e87dcc0964,dns,shenyang,fd00:2:40::10,beida,dns.beida.aiops.local,udp,0,0,2928,2927,1,0,157182,157127,55,7433099,11832655,59786.41753854649,59785.74676864478,2928,20.05162559193559,1785251594.1728454,2,0.012244405632372946,0.012489541515242309,0,157098,157100,157103,157104,157108,157113,157127,157127,157127,1989.9484202379826,157127,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5298,2026-07-28 15:14:00,2026-07-28 15:14:05,5819af0740b35da6c95da1ff0c3ec9208a7034a4c734987f31861aca67d5bef9,web,shenyang,fd00:2:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1744,1740,4,4,140145,140034,111,14571600,38806088,60771.76108195749,60771.318316935794,1744,60.064586874097586,1785251639.110005,1,0.07396497499042501,0.07432870359625668,0,0,0,126447,126451,140034,140034,140034,140034,140034,13700.24932293035,140034,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
