minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens5,\N,2060,58,fe80::f816:3eff:febf:a230,0,fe80::f816:3eff:fe37:5e00,0,4,280,3,2026-07-28 15:10:18.707,2026-07-28 15:11:46.179
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens5,\N,2060,58,fe80::f816:3eff:fe37:5e00,0,fe80::f816:3eff:febf:a230,0,4,264,3,2026-07-28 15:10:18.707,2026-07-28 15:11:46.179
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,6,fd00:2:20::1,9100,fd00:2:40::100,36156,34,80370,1,2026-07-28 15:10:32.747,2026-07-28 15:11:32.748
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,89,fe80::2:30:1,0,ff02::5,0,6,480,1,2026-07-28 15:10:33.943,2026-07-28 15:11:23.949
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,89,fe80::2:30:2,0,ff02::5,0,6,480,1,2026-07-28 15:10:33.943,2026-07-28 15:11:23.949
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,58,fe80::f816:3eff:fecf:262f,0,fd00:2:30::1,0,2,144,1,2026-07-28 15:10:38.708,2026-07-28 15:11:15.316
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,58,fd00:2:30::1,0,fe80::f816:3eff:fecf:262f,0,2,128,1,2026-07-28 15:10:38.708,2026-07-28 15:11:15.316
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,6,fd00:2:30::1,9100,fd00:2:40::100,60600,16,63341,1,2026-07-28 15:10:40.029,2026-07-28 15:11:25.053
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,6,fd00:2:40::100,60600,fd00:2:30::1,9100,32,3284,1,2026-07-28 15:10:40.029,2026-07-28 15:11:25.053
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,58,fe80::f816:3eff:fe18:c6ce,0,fe80::f816:3eff:fecf:262f,0,4,272,2,2026-07-28 15:10:43.840,2026-07-28 15:11:25.810
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,58,fe80::f816:3eff:fecf:262f,0,fe80::f816:3eff:fe18:c6ce,0,4,272,2,2026-07-28 15:10:43.840,2026-07-28 15:11:25.810
2026-07-28 15:11:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens5,\N,2056,89,fe80::2:30:1,0,ff02::5,0,6,480,1,2026-07-28 15:10:24.158,2026-07-28 15:11:14.164
