timestamp,region,node,node_type,cpu_usage,load1,load5,memory_available_ratio,swap_used_ratio,disk_read_rate,disk_write_rate,disk_io_util,filesystem_used_ratio,inode_used_ratio,open_fd_ratio,process_count
2026-07-28 15:11:00,ccf-aiops-沈阳,br-1,br,0.644444444397891,0.01,0.02,0.8755656610306304,0,0,159.28888888888886,0.037777777777895004,0.7513254400429714,0.01340798722864689,0.006453261452284444,191
2026-07-28 15:11:00,ccf-aiops-沈阳,br-2,br,0.6500000003466795,0.04,0.01,0.8733218644619889,0,0,364.08888888888885,0.11333333333317971,0.740651393805918,0.01304360794193371,0.006533360722677876,192
2026-07-28 15:11:00,ccf-aiops-沈阳,cr-1,cr,0.5277777777518935,0.05,0.03,0.8799710830691567,0,0,9102.22222222222,0.23999999999988275,0.7195172211999967,0.011589472304226245,0.006373032852182714,189
2026-07-28 15:11:00,ccf-aiops-沈阳,cr-2,cr,0.6333333332764255,0.01,0.01,0.8776053177927159,0,0,3618.133333333333,0.13333333333321207,0.7522472212754673,0.013408464108141671,0.006373096713746749,190
2026-07-28 15:11:00,ccf-aiops-沈阳,fw,firewall,0.9888888890337597,0.08,0.02,0.9315981690210169,0,0,49516.08888888888,2.115555555549993,0.19362104477072617,0.018549393634406885,1.0755285551056204e-16,119
2026-07-28 15:11:00,ccf-aiops-沈阳,monitor-vm,collector,2.6388888887595385,0.45,0.64,0.8253438867234894,0.0006437307774837279,728.1777777777777,716708.9777777777,7.44000000001203,0.27321466999900956,0.03030956034757648,1.6653345369377348e-16,146
2026-07-28 15:11:00,ccf-aiops-沈阳,probe-vm,probe,0.48225437258099646,0,0.05,0.937598101295417,0,0,106138.9870435807,1.4667644509630742,0.19349256631696432,0.018541141432158792,9.71445146547012e-17,116
2026-07-28 15:11:00,ccf-aiops-沈阳,service-vm-1,service,0.9222222221756482,0,0.01,0.9275247686544428,0,0,23483.733333333334,1.893333333331005,0.1936310821499263,0.02034385836854269,1.3183898417423734e-16,127
2026-07-28 15:11:00,ccf-aiops-沈阳,service-vm-2,service,0.6388888890958526,0,0,0.9307220554215682,0,0,22209.42222222222,1.1288888888925106,0.19362305224656617,0.018547680913185594,1.3183898417423734e-16,119
2026-07-28 15:11:00,ccf-aiops-沈阳,service-vm-3,service,0.49444444438752555,0,0,0.9296732147102355,0,0,13198.222222222223,1.3155555555567844,0.19362104477072617,0.01854799231704396,1.3183898417423734e-16,120
2026-07-28 15:11:00,ccf-aiops-沈阳,traffic-vm,traffic,2.7055555554882886,0.03,0.08,0.9268760151597185,0,0,188780.08888888886,9.40444444444438,0.19362104477072617,0.01856714365433676,1.1449174941446927e-16,120
2026-07-28 15:12:00,ccf-aiops-沈阳,br-1,br,0.6666666666407934,0,0.01,0.8763166726047831,0,0,3731.911111111111,0.24444444444472738,0.7513313388876739,0.01340798722864689,0.006493343821553292,191
2026-07-28 15:12:00,ccf-aiops-沈阳,br-2,br,0.47222222214460885,0.01,0.01,0.8736131034893984,0,0,3481.6,0.13111111111104237,0.7406505263287559,0.01304360794193371,0.006493278755054086,191
2026-07-28 15:12:00,ccf-aiops-沈阳,cr-1,cr,0.5666666666770084,0.08,0.04,0.8794457686813081,0,0,500.6222222222222,0.10888888888884038,0.7195208646040778,0.011589472304226245,0.006332950884558923,189
2026-07-28 15:12:00,ccf-aiops-沈阳,cr-2,cr,1.788888888744026,0.05,0.02,0.876958284855142,0,0,13903.644444444444,0.2666666666669294,0.7522478285094808,0.013408464108141671,0.0063330143444779025,191
2026-07-28 15:12:00,ccf-aiops-沈阳,fw,firewall,0.14444444444961846,0.03,0.02,0.9315154796475857,0,0,728.1777777777777,0.008888888890699794,0.19362104477072617,0.018549393634406885,1.0755285551056204e-16,118
2026-07-28 15:12:00,ccf-aiops-沈阳,monitor-vm,collector,2.8444444443771744,0.37,0.61,0.8254019661357651,0.0006437307774837279,182.04444444444442,367547.73333333334,7.057777777776613,0.2732311779047052,0.030310805963010168,1.6653345369377348e-16,147
2026-07-28 15:12:00,ccf-aiops-沈阳,probe-vm,probe,0.23442881581014774,0,0.04,0.937822051571565,0,0,17475.10165988934,0.4533031131292192,0.19349256631696432,0.018541141432158792,9.71445146547012e-17,116
2026-07-28 15:12:00,ccf-aiops-沈阳,service-vm-1,service,0.13888888901824714,0,0,0.9277467501369542,0,0,0,0,0.1936310821499263,0.02034385836854269,1.3183898417423734e-16,126
2026-07-28 15:12:00,ccf-aiops-沈阳,service-vm-2,service,0.399999999855126,0,0,0.9307717674853571,0,0,25486.222222222223,0.3111111111098176,0.19362305224656617,0.018547680913185594,1.3530843112619095e-16,120
2026-07-28 15:12:00,ccf-aiops-沈阳,service-vm-3,service,0.17777777781400061,0,0,0.9293449183713548,0,0,364.08888888888885,0.008888888890699794,0.19362104477072617,0.01854799231704396,1.3877787807814457e-16,119
2026-07-28 15:12:00,ccf-aiops-沈阳,traffic-vm,traffic,1.6666666666666714,0.01,0.06,0.9269754392872963,0,0,125974.75555555554,6.320000000002134,0.19362104477072617,0.01856714365433676,1.1449174941446927e-16,120
2026-07-28 15:13:00,ccf-aiops-沈阳,br-1,br,0.6388888889664912,0,0.01,0.8761496168806113,0,0,3094.755555555555,0.13777777777805666,0.7513313388876739,0.01340798722864689,0.006453261452284444,191
2026-07-28 15:13:00,ccf-aiops-沈阳,br-2,br,0.7777777778553912,0.04,0.02,0.8724875705983607,0,0,14381.511111111111,0.24444444444472738,0.7406506130764722,0.01304360794193371,0.006533360722677876,192
