minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,br2,BR-2-ccf-aiops-沈阳,BR,ens4,\N,2061,58,240a:a023::1,0,ff02::1:ff00:1,0,21,1512,1,2026-07-28 17:27:39.097,2026-07-28 17:28:39.031
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,br2,BR-2-ccf-aiops-沈阳,BR,ens4,\N,2061,58,fe80::100:10:12,0,fe80::100:10:2,0,5,344,2,2026-07-28 17:27:49.209,2026-07-28 17:28:38.117
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,br2,BR-2-ccf-aiops-沈阳,BR,ens4,\N,2061,58,fe80::100:10:2,0,fe80::100:10:12,0,5,336,2,2026-07-28 17:27:49.219,2026-07-28 17:28:38.117
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,58,fe80::f816:3eff:febf:a230,0,fe80::f816:3eff:fe37:5e00,0,4,280,3,2026-07-28 17:27:00.928,2026-07-28 17:28:48.878
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,58,fe80::f816:3eff:fe37:5e00,0,fe80::f816:3eff:febf:a230,0,4,264,3,2026-07-28 17:27:00.928,2026-07-28 17:28:48.878
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,6,fd00:2:40::100,36156,fd00:2:20::1,9100,45,4465,1,2026-07-28 17:27:02.657,2026-07-28 17:28:02.681
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,89,fe80::2:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:04.423,2026-07-28 17:28:04.428
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,89,fe80::2:20:2,0,ff02::5,0,7,616,1,2026-07-28 17:27:04.423,2026-07-28 17:28:04.428
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,89,fe80::2:20:12,0,ff02::5,0,12,1040,1,2026-07-28 17:27:04.423,2026-07-28 17:28:04.428
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,89,fe80::2:20:11,0,ff02::5,0,12,1104,1,2026-07-28 17:27:04.423,2026-07-28 17:28:04.428
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,58,fe80::f816:3eff:febf:a230,0,fd00:2:20::2,0,2,144,1,2026-07-28 17:27:20.378,2026-07-28 17:28:05.434
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,58,fd00:2:20::2,0,fe80::f816:3eff:febf:a230,0,2,128,1,2026-07-28 17:27:20.378,2026-07-28 17:28:05.434
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,58,fe80::f816:3eff:febf:a230,0,fe80::2:20:1,0,3,216,2,2026-07-28 17:27:23.450,2026-07-28 17:28:52.453
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,cr2,CR-2-ccf-aiops-沈阳,CR,ens4,\N,2055,58,fe80::2:20:1,0,fe80::f816:3eff:febf:a230,0,3,192,2,2026-07-28 17:27:23.450,2026-07-28 17:28:52.453
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens5,\N,2060,6,fd00:2:20::1,9100,fd00:2:40::100,36156,20,79363,1,2026-07-28 17:27:47.862,2026-07-28 17:28:47.886
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens5,\N,2060,6,fd00:2:40::100,36156,fd00:2:20::1,9100,45,4465,1,2026-07-28 17:27:47.862,2026-07-28 17:28:47.886
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens5,\N,2060,58,fe80::f816:3eff:fe48:2e92,0,fe80::2:20:1,0,3,216,1,2026-07-28 17:27:49.771,2026-07-28 17:28:37.387
2026-07-28 17:28:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens5,\N,2060,58,fe80::2:20:1,0,fe80::f816:3eff:fe48:2e92,0,3,192,1,2026-07-28 17:27:49.771,2026-07-28 17:28:37.387
