minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr2,CR-2-ccf-aiops-广州,CR,ens4,\N,2055,89,fe80::8:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:49.883,2026-07-28 17:28:49.885
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr2,CR-2-ccf-aiops-广州,CR,ens4,\N,2055,89,fe80::8:20:2,0,ff02::5,0,7,616,1,2026-07-28 17:27:49.883,2026-07-28 17:28:49.885
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr2,CR-2-ccf-aiops-广州,CR,ens4,\N,2055,89,fe80::8:20:12,0,ff02::5,0,7,616,1,2026-07-28 17:27:49.883,2026-07-28 17:28:49.885
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr2,CR-2-ccf-aiops-广州,CR,ens4,\N,2055,89,fe80::8:20:11,0,ff02::5,0,7,616,1,2026-07-28 17:27:49.883,2026-07-28 17:28:49.885
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr2,CR-2-ccf-aiops-广州,CR,ens4,\N,2055,6,fd00:8:20::1,9100,fd00:8:40::100,46634,39,81112,1,2026-07-28 17:27:53.384,2026-07-28 17:28:53.386
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr2,CR-2-ccf-aiops-广州,CR,ens4,\N,2055,6,fd00:8:40::100,37714,fd00:8:20::2,9100,37,3889,1,2026-07-28 17:27:53.430,2026-07-28 17:28:53.455
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,27,1944,1,2026-07-28 17:27:26.488,2026-07-28 17:28:06.339
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:50.285,2026-07-28 17:28:50.286
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:2,0,ff02::5,0,7,616,1,2026-07-28 17:27:50.285,2026-07-28 17:28:50.287
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:11,0,ff02::5,0,7,616,1,2026-07-28 17:27:50.285,2026-07-28 17:28:50.287
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br1,BR-1-ccf-aiops-广州,BR,ens5,\N,2060,89,fe80::8:20:12,0,ff02::5,0,7,616,1,2026-07-28 17:27:50.285,2026-07-28 17:28:50.287
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br2,BR-2-ccf-aiops-广州,BR,ens4,\N,2061,58,240a:a023::1,0,ff02::1:ff00:1,0,21,1512,1,2026-07-28 17:27:39.314,2026-07-28 17:28:39.248
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br2,BR-2-ccf-aiops-广州,BR,ens4,\N,2061,58,fe80::100:10:52,0,fe80::100:10:72,0,2,144,1,2026-07-28 17:27:47.993,2026-07-28 17:28:31.001
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br2,BR-2-ccf-aiops-广州,BR,ens4,\N,2061,58,fe80::100:10:72,0,fe80::100:10:52,0,2,128,1,2026-07-28 17:27:47.993,2026-07-28 17:28:31.001
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br2,BR-2-ccf-aiops-广州,BR,ens4,\N,2061,58,fe80::100:10:72,0,fe80::100:10:42,0,4,272,2,2026-07-28 17:27:49.256,2026-07-28 17:28:40.562
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,br2,BR-2-ccf-aiops-广州,BR,ens4,\N,2061,58,fe80::100:10:42,0,fe80::100:10:72,0,4,272,2,2026-07-28 17:27:49.272,2026-07-28 17:28:40.562
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr1,CR-1-ccf-aiops-广州,CR,ens4,\N,2057,58,fe80::8:20:11,0,fe80::8:20:1,0,3,208,2,2026-07-28 17:27:43.998,2026-07-28 17:28:21.374
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr1,CR-1-ccf-aiops-广州,CR,ens4,\N,2057,58,fe80::8:20:1,0,fe80::8:20:11,0,3,200,2,2026-07-28 17:27:43.998,2026-07-28 17:28:21.374
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr1,CR-1-ccf-aiops-广州,CR,ens4,\N,2057,89,fe80::8:20:1,0,ff02::5,0,6,528,1,2026-07-28 17:27:50.108,2026-07-28 17:28:40.109
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr1,CR-1-ccf-aiops-广州,CR,ens4,\N,2057,89,fe80::8:20:2,0,ff02::5,0,6,528,1,2026-07-28 17:27:50.108,2026-07-28 17:28:40.109
2026-07-28 17:28:00,guangzhou,ccf-aiops-广州,cr1,CR-1-ccf-aiops-广州,CR,ens4,\N,2057,89,fe80::8:20:11,0,ff02::5,0,6,528,1,2026-07-28 17:27:50.108,2026-07-28 17:28:40.109
