timestamp,region,target_id,node,exporter_type,scrape_up,scrape_duration_seconds,scrape_samples,scrape_error
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:20::1]:9100,br-1,node_exporter,1,0.025677592,1041,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:20::1]:9343,br-1,routing_exporter,1,0.002961033,69,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:20::2]:9100,br-2,node_exporter,1,0.027208723,1040,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:20::2]:9343,br-2,routing_exporter,1,0.003567012,69,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:30::1]:9100,cr-1,node_exporter,1,0.027195434,1040,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:30::1]:9343,cr-1,routing_exporter,1,0.002513585,60,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:30::2]:9100,cr-2,node_exporter,1,0.028626801,1040,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:30::2]:9343,cr-2,routing_exporter,1,0.002760198,60,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::254]:9100,fw,node_exporter,1,0.048354508,1535,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::100]:9100,monitor-vm,node_exporter,1,0.044571584,1646,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::100]:9090,monitor-vm,prometheus,1,0.003658566,442,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::20]:9100,probe-vm,node_exporter,1,0.051349144,1564,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::31]:9100,service-vm-1,node_exporter,1,0.0592546,1599,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::32]:9100,service-vm-2,node_exporter,1,0.042715013,1559,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::33]:9100,service-vm-3,node_exporter,1,0.0447655,1558,NULL
2026-07-28 12:35:00,ccf-aiops-北大,[fd00:1:40::10]:9100,traffic-vm,node_exporter,1,0.03931257,1578,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:20::1]:9100,br-1,node_exporter,1,0.024174827,1040,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:20::1]:9343,br-1,routing_exporter,1,0.002623916,69,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:20::2]:9100,br-2,node_exporter,1,0.026270106,1040,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:20::2]:9343,br-2,routing_exporter,1,0.003236285,69,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:30::1]:9100,cr-1,node_exporter,1,0.027997123,1040,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:30::1]:9343,cr-1,routing_exporter,1,0.002417774,60,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:30::2]:9100,cr-2,node_exporter,1,0.027631345,1040,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:30::2]:9343,cr-2,routing_exporter,1,0.00293794,60,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::254]:9100,fw,node_exporter,1,0.043999817,1535,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::100]:9100,monitor-vm,node_exporter,1,0.045257996,1646,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::100]:9090,monitor-vm,prometheus,1,0.004613153,442,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::20]:9100,probe-vm,node_exporter,1,0.04904826,1564,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::31]:9100,service-vm-1,node_exporter,1,0.058954707,1598,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::32]:9100,service-vm-2,node_exporter,1,0.039897977,1558,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::33]:9100,service-vm-3,node_exporter,1,0.05298868,1569,NULL
2026-07-28 12:36:00,ccf-aiops-北大,[fd00:1:40::10]:9100,traffic-vm,node_exporter,1,0.041311359,1569,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:20::1]:9100,br-1,node_exporter,1,0.02714592,1041,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:20::1]:9343,br-1,routing_exporter,1,0.003313785,69,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:20::2]:9100,br-2,node_exporter,1,0.025881437,1040,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:20::2]:9343,br-2,routing_exporter,1,0.003195157,69,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:30::1]:9100,cr-1,node_exporter,1,0.034935592,1041,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:30::1]:9343,cr-1,routing_exporter,1,0.002550447,60,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:30::2]:9100,cr-2,node_exporter,1,0.027546371,1040,NULL
2026-07-28 12:37:00,ccf-aiops-北大,[fd00:1:30::2]:9343,cr-2,routing_exporter,1,0.002455358,60,NULL
