timestamp,region,node,node_type,interface_id,if_role,rx_bytes_rate,tx_bytes_rate,rx_packets_rate,tx_packets_rate,rx_drop_rate,tx_drop_rate,rx_error_rate,tx_error_rate,carrier_changes
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens3,NULL,26.84444444444444,10.533333333333333,0.2222222222222222,0.1111111111111111,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens4,backbone,1787.4888888888888,1653.1777777777777,14.044444444444444,13.288888888888888,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens5,backbone,751.311111111111,2568.4444444444443,6.644444444444444,6.488888888888889,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-1,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens3,NULL,12.266666666666667,0,0.08888888888888888,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens4,backbone,1580.822222222222,1625.311111111111,12.444444444444445,12.888888888888888,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens5,backbone,1154.3777777777775,2977.155555555555,9.42222222222222,8.11111111111111,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,br-2,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens3,NULL,19.644444444444442,0,0.1111111111111111,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens4,backbone,1154.2888888888888,947.2222222222222,7.644444444444444,7.977777777777777,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens5,backbone,1062.1555555555556,2793.0666666666666,8.933333333333334,8.088888888888889,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-1,cr,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens3,NULL,10.888888888888888,0,0.15555555555555553,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens4,backbone,4489.733333333334,964.5111111111111,8.288888888888888,8.133333333333333,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens5,backbone,1079.1777777777777,6214.466666666666,9.088888888888887,8.955555555555554,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,cr-2,cr,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,fw,firewall,ens3,NULL,430.8444444444444,293.7777777777777,3.9555555555555553,2.2666666666666666,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,fw,firewall,ens4,backbone,9258.066666666668,1994.8666666666666,17.777777777777775,16.666666666666668,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,fw,firewall,ens5,business,2067.9555555555553,10405.377777777778,17.333333333333332,17.8,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,fw,firewall,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,monitor-vm,collector,ens3,NULL,193.68888888888887,130.35555555555555,1.6888888888888889,0.9777777777777777,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,monitor-vm,collector,ens4,mgmt,28521.62222222222,1041.3111111111111,10.377777777777776,9.222222222222221,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,monitor-vm,collector,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,monitor-vm,collector,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,probe-vm,probe,ens3,NULL,69.68888888888888,59.95555555555555,0.3333333333333333,0.26666666666666666,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,probe-vm,probe,ens4,business,51.333333333333336,1164.911111111111,0.4,0.26666666666666666,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,probe-vm,probe,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,probe-vm,probe,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-1,service,ens3,NULL,143.64444444444445,68.93333333333334,1.4666666666666666,0.6888888888888888,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-1,service,ens4,service,1349.2,2524.155555555555,11.266666666666667,11.31111111111111,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-1,service,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-1,service,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-2,service,ens3,NULL,186.13333333333333,306.4,1.5777777777777777,1.577777777777778,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-2,service,ens4,service,64.17777777777778,1178.622222222222,0.5555555555555555,0.4000000000000001,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-2,service,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-2,service,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-3,service,ens3,NULL,65.37777777777778,62.35555555555555,0.4444444444444444,0.31111111111111106,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-3,service,ens4,service,64.17777777777778,1179.5555555555554,0.5555555555555555,0.4,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-3,service,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,service-vm-3,service,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,traffic-vm,traffic,ens3,NULL,64.04444444444444,61.42222222222222,0.4222222222222222,0.28888888888888886,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,traffic-vm,traffic,ens4,business,1153.2666666666667,15970.244444444445,8.91111111111111,8.511111111111111,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,traffic-vm,traffic,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-武汉,traffic-vm,traffic,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens3,NULL,25.377777777777776,0,0.17777777777777776,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens4,backbone,1041.1777777777777,955.8222222222222,8.066666666666666,7.955555555555555,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens5,backbone,751.8222222222222,2938.2222222222217,6.422222222222222,6.022222222222222,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-1,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens3,NULL,128.13333333333333,114.22222222222221,0.6666666666666666,0.5555555555555555,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens4,backbone,1027.4,932.5555555555554,8.11111111111111,7.644444444444444,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens5,backbone,644.3555555555555,3053.4888888888886,5.444444444444444,5.5777777777777775,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,br-2,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens3,NULL,131.46666666666667,114.22222222222221,0.711111111111111,0.5555555555555555,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens4,backbone,1222.9777777777776,586.8444444444444,4.844444444444444,5.066666666666666,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens5,backbone,705.5111111111111,3234.288888888889,6.066666666666666,5.71111111111111,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-1,cr,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:29:00,ccf-aiops-武汉,cr-2,cr,ens10,NULL,0,0,0,0,0,0,0,0,0
