minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,6,fd00:4:40::33,58148,2620:2d:4000:1::30,443,9,540,1,2026-07-28 17:27:40.460,2026-07-28 17:28:20.757
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,58,fe80::4:20:11,0,fe80::4:20:2,0,4,272,2,2026-07-28 17:27:41.928,2026-07-28 17:28:38.760
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,58,fe80::4:20:2,0,fe80::4:20:11,0,4,272,2,2026-07-28 17:27:41.928,2026-07-28 17:28:38.760
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,6,fd00:4:40::100,53398,fd00:4:20::2,9100,42,4249,1,2026-07-28 17:27:42.080,2026-07-28 17:28:42.103
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,89,fe80::4:20:2,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.549,2026-07-28 17:28:48.553
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,89,fe80::4:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.549,2026-07-28 17:28:48.554
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,89,fe80::4:20:12,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.549,2026-07-28 17:28:48.553
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr1,CR-1-ccf-aiops-成都,CR,ens4,\N,2057,89,fe80::4:20:11,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.549,2026-07-28 17:28:48.553
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,6,fd00:4:20::2,9100,fd00:4:40::100,53398,42,81141,1,2026-07-28 17:27:12.254,2026-07-28 17:28:12.252
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,58,fe80::f816:3eff:fe82:e0d9,0,fd00:4:30::2,0,3,216,2,2026-07-28 17:27:13.947,2026-07-28 17:28:55.500
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,58,fd00:4:30::2,0,fe80::f816:3eff:fe82:e0d9,0,3,192,2,2026-07-28 17:27:13.947,2026-07-28 17:28:55.500
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,6,fd00:4:20::1,9100,fd00:4:40::100,50284,37,81023,1,2026-07-28 17:27:16.613,2026-07-28 17:28:16.639
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,6,fd00:4:40::100,50284,fd00:4:20::1,9100,39,4033,1,2026-07-28 17:27:16.613,2026-07-28 17:28:16.639
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,89,fe80::4:30:2,0,ff02::5,0,6,480,1,2026-07-28 17:27:18.698,2026-07-28 17:28:08.702
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,89,fe80::4:30:1,0,ff02::5,0,6,480,1,2026-07-28 17:27:18.698,2026-07-28 17:28:08.702
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,58,fe80::4:30:2,0,fe80::f816:3eff:fe82:e0d9,0,4,272,2,2026-07-28 17:27:19.141,2026-07-28 17:28:15.378
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,58,fe80::f816:3eff:fe82:e0d9,0,fe80::4:30:2,0,4,272,2,2026-07-28 17:27:19.141,2026-07-28 17:28:15.378
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,6,fd00:4:30::2,9100,fd00:4:40::100,37066,17,63894,1,2026-07-28 17:27:21.000,2026-07-28 17:28:06.024
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,6,fd00:4:40::100,37066,fd00:4:30::2,9100,33,3356,1,2026-07-28 17:27:21.000,2026-07-28 17:28:06.024
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,6,2620:2d:4000:1::30,443,fd00:4:40::33,58148,25,23298,2,2026-07-28 17:27:39.031,2026-07-28 17:28:21.373
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens5,\N,2056,6,fd00:4:40::33,58148,2620:2d:4000:1::30,443,14,2003,1,2026-07-28 17:27:39.031,2026-07-28 17:28:00.661
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens4,\N,2055,89,fe80::4:20:2,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.839,2026-07-28 17:28:48.843
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens4,\N,2055,89,fe80::4:20:12,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.839,2026-07-28 17:28:48.843
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens4,\N,2055,89,fe80::4:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.839,2026-07-28 17:28:48.843
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens4,\N,2055,89,fe80::4:20:11,0,ff02::5,0,7,616,1,2026-07-28 17:27:48.839,2026-07-28 17:28:48.844
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,cr2,CR-2-ccf-aiops-成都,CR,ens4,\N,2055,6,2620:2d:4000:1::30,443,fd00:4:20::12,58148,3,288,1,2026-07-28 17:27:50.839,2026-07-28 17:28:21.045
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,fe80::100:10:21,0,fe80::100:10:31,0,4,272,2,2026-07-28 17:27:42.853,2026-07-28 17:28:43.269
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,fe80::100:10:31,0,fe80::100:10:21,0,4,272,2,2026-07-28 17:27:42.853,2026-07-28 17:28:43.269
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,6,fd00:4:40::33,58148,2620:2d:4000:1::30,443,9,540,1,2026-07-28 17:27:41.166,2026-07-28 17:28:21.462
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,20,1440,1,2026-07-28 17:27:41.713,2026-07-28 17:28:40.016
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,fe80::100:10:31,0,fd00:100:10::41,0,2,144,1,2026-07-28 17:27:42.000,2026-07-28 17:28:41.904
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,fd00:100:10::41,0,fe80::100:10:31,0,2,128,1,2026-07-28 17:27:42.023,2026-07-28 17:28:41.927
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,fe80::100:10:31,0,240a:a023::1,0,2,144,1,2026-07-28 17:27:44.560,2026-07-28 17:28:22.960
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,240a:a023::1,0,fe80::100:10:31,0,2,144,1,2026-07-28 17:27:44.588,2026-07-28 17:28:22.996
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,fe80::100:10:31,0,fe80::100:10:41,0,3,208,2,2026-07-28 17:27:49.676,2026-07-28 17:28:16.812
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens4,\N,2059,58,fe80::100:10:41,0,fe80::100:10:31,0,3,200,2,2026-07-28 17:27:49.699,2026-07-28 17:28:16.835
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens5,\N,2060,6,fd00:4:40::33,58148,2620:2d:4000:1::30,443,9,540,1,2026-07-28 17:27:41.166,2026-07-28 17:28:21.462
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens5,\N,2060,58,fe80::4:20:1,0,fd00:4:20::12,0,2,144,1,2026-07-28 17:27:44.560,2026-07-28 17:28:39.344
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens5,\N,2060,58,fd00:4:20::12,0,fe80::4:20:1,0,2,128,1,2026-07-28 17:27:44.560,2026-07-28 17:28:39.344
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens5,\N,2060,6,fd00:4:20::1,9100,fd00:4:40::100,50284,17,63868,1,2026-07-28 17:27:47.164,2026-07-28 17:28:32.191
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens5,\N,2060,6,fd00:4:40::100,50284,fd00:4:20::1,9100,33,3356,1,2026-07-28 17:27:47.164,2026-07-28 17:28:32.191
2026-07-28 17:28:00,chengdu,ccf-aiops-成都,br1,BR-1-ccf-aiops-成都,BR,ens5,\N,2060,89,fe80::4:20:2,0,ff02::5,0,6,528,1,2026-07-28 17:27:49.251,2026-07-28 17:28:39.256
