timestamp,region,target_id,node,exporter_type,scrape_up,scrape_duration_seconds,scrape_samples,scrape_error
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:20::1]:9100,br-1,node_exporter,1,0.027317182,1041,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:20::1]:9343,br-1,routing_exporter,1,0.002630292,61,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:20::2]:9100,br-2,node_exporter,1,0.026208926,1041,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:20::2]:9343,br-2,routing_exporter,1,0.002834779,61,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:30::1]:9100,cr-1,node_exporter,1,0.026448958,1041,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:30::1]:9343,cr-1,routing_exporter,1,0.002186807,60,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:30::2]:9100,cr-2,node_exporter,1,0.026132064,1041,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:30::2]:9343,cr-2,routing_exporter,1,0.002165527,60,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::254]:9100,fw,node_exporter,1,0.044545379,1571,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::100]:9100,monitor-vm,node_exporter,1,0.041328726,1645,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::100]:9090,monitor-vm,prometheus,1,0.004359056,466,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::20]:9100,probe-vm,node_exporter,1,0.050292044,1558,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::31]:9100,service-vm-1,node_exporter,1,0.036250685,1569,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::32]:9100,service-vm-2,node_exporter,1,0.045275478,1576,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::33]:9100,service-vm-3,node_exporter,1,0.059059085,1573,NULL
2026-07-28 17:28:00,ccf-aiops-成都,[fd00:4:40::10]:9100,traffic-vm,node_exporter,1,0.042242024,1579,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:20::1]:9100,br-1,node_exporter,1,0.028555053,1041,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:20::1]:9343,br-1,routing_exporter,1,0.002652132,61,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:20::2]:9100,br-2,node_exporter,1,0.024922769,1040,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:20::2]:9343,br-2,routing_exporter,1,0.002564838,61,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:30::1]:9100,cr-1,node_exporter,1,0.026683519,1041,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:30::1]:9343,cr-1,routing_exporter,1,0.002397153,60,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:30::2]:9100,cr-2,node_exporter,1,0.025927684,1040,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:30::2]:9343,cr-2,routing_exporter,1,0.002600127,60,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:40::254]:9100,fw,node_exporter,1,0.042996269,1572,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:40::100]:9100,monitor-vm,node_exporter,1,0.057903246,1646,NULL
2026-07-28 17:29:00,ccf-aiops-成都,[fd00:4:40::100]:9090,monitor-vm,prometheus,1,0.004139833,466,NULL
