timestamp,region,node,node_type,cpu_usage,load1,load5,memory_available_ratio,swap_used_ratio,disk_read_rate,disk_write_rate,disk_io_util,filesystem_used_ratio,inode_used_ratio,open_fd_ratio,process_count
2026-07-28 15:11:00,ccf-aiops-广州,br-1,br,0.7055555553071997,0,0,0.8612948260475118,0,0,364.08888888888885,0.13333333333321207,0.7185540613068665,0.011585570562905101,0.0063729051328941105,190
2026-07-28 15:11:00,ccf-aiops-广州,br-2,br,0.4833333339128245,0.07,0.02,0.8543787304165451,0,0,7122.488888888888,0.08222222222179375,0.7185351503047317,0.011585527210223767,0.006453196787430295,189
2026-07-28 15:11:00,ccf-aiops-广州,cr-1,cr,0.49444444438752555,0,0,0.8751969312966642,0,0,4664.888888888889,0.08000000000012934,0.7182153114750487,0.01158500697804754,0.006373096713746749,189
2026-07-28 15:11:00,ccf-aiops-广州,cr-2,cr,0.4111111111059387,0,0,0.8770005435476265,0,0,3390.5777777777776,0.14666666666724065,0.7182327477660078,0.01158669773262011,0.0063330143444779025,188
2026-07-28 15:11:00,ccf-aiops-广州,fw,firewall,0.4777777775759944,0,0,0.925444437782642,0,0,41870.22222222222,1.0666666666737807,0.19350661864784457,0.018554064692283156,1.3877787807814457e-16,123
2026-07-28 15:11:00,ccf-aiops-广州,monitor-vm,collector,2.116666666697725,0.47,0.56,0.8592974899966483,0.059342440931740695,0,206802.48888888888,4.248888888913724,0.3120942088277915,0.027891820790816313,1.8388068845354155e-16,153
2026-07-28 15:11:00,ccf-aiops-广州,probe-vm,probe,0.22777777786056674,0,0.02,0.9273187354532302,0.00018596666905085473,0,96119.46666666666,0.32000000000051737,0.19346646913104404,0.018545812490035063,1.0755285551056204e-16,120
2026-07-28 15:11:00,ccf-aiops-广州,service-vm-1,service,0.45000000003103935,0,0,0.9263408324479142,0.0001249314545931383,0,2002.4888888888888,0.08000000000012934,0.18868466168009668,0.019103381098533156,1.249000902703301e-16,128
2026-07-28 15:11:00,ccf-aiops-广州,service-vm-2,service,0.6111111114215646,0.03,0.03,0.9222058188987909,0.00018596666905085473,0,24029.866666666665,1.0044444444550513,0.18871477381769708,0.020427470304528073,1.3183898417423734e-16,125
2026-07-28 15:11:00,ccf-aiops-广州,service-vm-3,service,2.672222222253268,0,0,0.9256743607284393,0.0001249314545931383,4004.9777777777776,140174.2222222222,8.80888888888876,0.19350661864784457,0.018550483547911334,1.4224732503009818e-16,129
2026-07-28 15:11:00,ccf-aiops-广州,traffic-vm,traffic,2.294444444382364,0.03,0.12,0.9224461352317505,0.00024700188350857116,0,95391.28888888888,8.453333333325443,0.18769296861512275,0.018605602030851376,1.3183898417423734e-16,124
2026-07-28 15:12:00,ccf-aiops-广州,br-1,br,0.7555555557418216,0,0,0.8614441414879604,0,0,1774.9333333333334,0.17111111111161234,0.7185564034952043,0.011585570562905101,0.00645306746160976,190
2026-07-28 15:12:00,ccf-aiops-广州,br-2,br,0.6722222222015404,0.02,0.01,0.8552898982094,0,0,5120,0.06444444444443635,0.7185351503047317,0.011585527210223767,0.006453196787430295,190
2026-07-28 15:12:00,ccf-aiops-广州,cr-1,cr,0.477777777834703,0.05,0.01,0.8755680023417391,0,0,159.28888888888886,0.07555555555579001,0.7182153114750487,0.01158500697804754,0.006373096713746749,189
2026-07-28 15:12:00,ccf-aiops-广州,cr-2,cr,0.522222222191175,0,0,0.8749071706399522,0,0,3254.0444444444443,0.13777777777856198,0.7182327477660078,0.01158669773262011,0.0063330143444779025,188
2026-07-28 15:12:00,ccf-aiops-广州,fw,firewall,0.16111111126116384,0,0,0.9256075973379437,0,0,0,0,0.19350661864784457,0.018554064692283156,1.3877787807814457e-16,123
2026-07-28 15:12:00,ccf-aiops-广州,monitor-vm,collector,1.3333333334109625,0.37,0.53,0.8596665647738521,0.059342440931740695,0,64261.688888888886,2.4977777777692403,0.3121031588971446,0.02789306640625,1.8041124150158794e-16,152
2026-07-28 15:12:00,ccf-aiops-广州,probe-vm,probe,0.16666666656318796,0,0.02,0.9276081965150658,0.00018596666905085473,0,0,0,0.19346646913104404,0.018545812490035063,1.0755285551056204e-16,120
2026-07-28 15:12:00,ccf-aiops-广州,service-vm-1,service,0.1944444442374902,0,0,0.9265064492254345,0.0001249314545931383,0,0,0,0.18868466168009668,0.019103381098533156,1.249000902703301e-16,126
2026-07-28 15:12:00,ccf-aiops-广州,service-vm-2,service,0.38333333330228925,0.01,0.02,0.9221188332322596,0.00018596666905085473,0,182.04444444444442,0.008888888890699794,0.18871477381769708,0.020427470304528073,1.2836953722228372e-16,125
2026-07-28 15:12:00,ccf-aiops-广州,service-vm-3,service,0.805555555400332,0.03,0.01,0.9249175355412971,0.0001249314545931383,1274.311111111111,42052.26666666667,1.3511111111114993,0.19350661864784457,0.018552507672991103,1.491862189340054e-16,129
2026-07-28 15:12:00,ccf-aiops-广州,traffic-vm,traffic,2.7388888892407266,0.01,0.1,0.9221227647878091,0.00024700188350857116,0,160017.06666666668,9.608888888890052,0.18769296861512275,0.018605602030851376,1.3530843112619095e-16,125
