minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 17:28:00,xian,ccf-aiops-西安,br2,BR-2-ccf-aiops-西安,BR,ens4,\N,2061,58,fe80::100:10:32,0,fd00:100:10::22,0,2,144,1,2026-07-28 17:27:18.006,2026-07-28 17:28:17.910
2026-07-28 17:28:00,xian,ccf-aiops-西安,br2,BR-2-ccf-aiops-西安,BR,ens4,\N,2061,58,fd00:100:10::22,0,fe80::100:10:32,0,2,128,1,2026-07-28 17:27:18.006,2026-07-28 17:28:17.910
2026-07-28 17:28:00,xian,ccf-aiops-西安,br2,BR-2-ccf-aiops-西安,BR,ens4,\N,2061,58,fe80::100:10:22,0,fd00:100:10::32,0,2,144,1,2026-07-28 17:27:18.025,2026-07-28 17:28:17.928
2026-07-28 17:28:00,xian,ccf-aiops-西安,br2,BR-2-ccf-aiops-西安,BR,ens4,\N,2061,58,fd00:100:10::32,0,fe80::100:10:22,0,2,128,1,2026-07-28 17:27:18.036,2026-07-28 17:28:17.939
2026-07-28 17:28:00,xian,ccf-aiops-西安,br2,BR-2-ccf-aiops-西安,BR,ens4,\N,2061,6,fd00:100:10::2,42458,fd00:100:10::22,179,3,254,1,2026-07-28 17:27:18.720,2026-07-28 17:28:18.720
2026-07-28 17:28:00,xian,ccf-aiops-西安,br2,BR-2-ccf-aiops-西安,BR,ens4,\N,2061,6,fd00:100:10::22,179,fd00:100:10::2,42458,3,235,1,2026-07-28 17:27:18.720,2026-07-28 17:28:18.720
2026-07-28 17:28:00,xian,ccf-aiops-西安,br2,BR-2-ccf-aiops-西安,BR,ens4,\N,2061,58,240a:a023::1,0,ff02::1:ff00:1,0,30,2160,1,2026-07-28 17:27:19.832,2026-07-28 17:28:06.875
2026-07-28 17:28:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens5,\N,2060,58,fe80::3:3:1,0,fe80::3:1:2,0,4,280,3,2026-07-28 17:27:00.809,2026-07-28 17:28:57.200
2026-07-28 17:28:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens5,\N,2060,58,fe80::3:1:2,0,fe80::3:3:1,0,4,264,3,2026-07-28 17:27:00.809,2026-07-28 17:28:57.200
2026-07-28 17:28:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens5,\N,2060,6,fd00:3:20::1,9100,fd00:3:40::100,51604,21,80185,1,2026-07-28 17:27:02.653,2026-07-28 17:28:02.678
2026-07-28 17:28:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens5,\N,2060,6,fd00:3:40::100,51604,fd00:3:20::1,9100,43,4321,1,2026-07-28 17:27:02.653,2026-07-28 17:28:02.678
2026-07-28 17:28:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,27,1944,1,2026-07-28 17:27:27.009,2026-07-28 17:28:06.861
2026-07-28 17:28:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fe80::100:10:21,0,fe80::100:10:1,0,4,272,2,2026-07-28 17:27:44.887,2026-07-28 17:28:27.182
2026-07-28 17:28:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fe80::100:10:1,0,fe80::100:10:21,0,4,272,2,2026-07-28 17:27:44.903,2026-07-28 17:28:27.181
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr1,CR-1-ccf-aiops-西安,CR,ens4,\N,2057,58,fe80::3:2:2,0,fe80::3:3:1,0,2,144,1,2026-07-28 17:27:48.513,2026-07-28 17:28:41.761
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr1,CR-1-ccf-aiops-西安,CR,ens4,\N,2057,58,fe80::3:3:1,0,fe80::3:2:2,0,2,128,1,2026-07-28 17:27:48.513,2026-07-28 17:28:41.761
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,89,fe80::3:1:2,0,ff02::5,0,7,588,1,2026-07-28 17:27:04.461,2026-07-28 17:28:04.468
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,89,fe80::3:2:2,0,ff02::5,0,10,836,1,2026-07-28 17:27:04.461,2026-07-28 17:28:04.468
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,89,fe80::3:20:12,0,ff02::5,0,10,836,1,2026-07-28 17:27:04.461,2026-07-28 17:28:04.468
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,6,fd00:3:20::2,9100,fd00:3:40::100,60042,36,81245,1,2026-07-28 17:27:08.393,2026-07-28 17:28:08.395
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,6,fd00:3:20::1,9100,fd00:3:40::100,51604,30,65110,1,2026-07-28 17:27:17.877,2026-07-28 17:28:02.902
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,6,fd00:3:40::100,51604,fd00:3:20::1,9100,35,3500,1,2026-07-28 17:27:17.877,2026-07-28 17:28:02.902
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fe80::3:4:1,0,fd00:3:20::2,0,3,216,2,2026-07-28 17:27:21.364,2026-07-28 17:28:50.917
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fd00:3:20::2,0,fe80::3:4:1,0,3,192,2,2026-07-28 17:27:21.364,2026-07-28 17:28:50.917
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fe80::3:2:2,0,fd00:3:20::12,0,2,144,1,2026-07-28 17:27:39.391,2026-07-28 17:28:02.943
2026-07-28 17:28:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fd00:3:20::12,0,fe80::3:2:2,0,2,128,1,2026-07-28 17:27:39.391,2026-07-28 17:28:02.943
