timestamp,region,target_id,node,exporter_type,scrape_up,scrape_duration_seconds,scrape_samples,scrape_error
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:20::1]:9100,br-1,node_exporter,1,0.02605902,1041,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:20::1]:9343,br-1,routing_exporter,1,0.002353282,64,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:20::2]:9100,br-2,node_exporter,1,0.024242409,1041,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:20::2]:9343,br-2,routing_exporter,1,0.002504251,64,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:30::1]:9100,cr-1,node_exporter,1,0.025131207,1040,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:30::1]:9343,cr-1,routing_exporter,1,0.00215607,50,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:30::2]:9100,cr-2,node_exporter,1,0.027095675,1040,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:30::2]:9343,cr-2,routing_exporter,1,0.00243211,62,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::254]:9100,fw,node_exporter,1,0.046620225,1541,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::100]:9100,monitor-vm,node_exporter,1,0.045878766,1613,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::100]:9090,monitor-vm,prometheus,1,0.003979207,490,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::20]:9100,probe-vm,node_exporter,1,0.041018528,1558,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::31]:9100,service-vm-1,node_exporter,1,0.042188714,1575,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::32]:9100,service-vm-2,node_exporter,1,0.043991274,1569,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::33]:9100,service-vm-3,node_exporter,1,0.04757132,1566,NULL
2026-07-28 17:28:00,ccf-aiops-西安,[fd00:3:40::10]:9100,traffic-vm,node_exporter,1,0.048602086,1579,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:20::1]:9100,br-1,node_exporter,1,0.026016936,1041,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:20::1]:9343,br-1,routing_exporter,1,0.002704944,64,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:20::2]:9100,br-2,node_exporter,1,0.024844497,1041,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:20::2]:9343,br-2,routing_exporter,1,0.00249558,64,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:30::1]:9100,cr-1,node_exporter,1,0.026914835,1040,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:30::1]:9343,cr-1,routing_exporter,1,0.002254271,50,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:30::2]:9100,cr-2,node_exporter,1,0.027831575,1040,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:30::2]:9343,cr-2,routing_exporter,1,0.002383857,62,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::254]:9100,fw,node_exporter,1,0.045268575,1541,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::100]:9100,monitor-vm,node_exporter,1,0.057234293,1612,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::100]:9090,monitor-vm,prometheus,1,0.004659482,490,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::20]:9100,probe-vm,node_exporter,1,0.044768027,1568,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::31]:9100,service-vm-1,node_exporter,1,0.041146774,1575,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::32]:9100,service-vm-2,node_exporter,1,0.050832247,1568,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::33]:9100,service-vm-3,node_exporter,1,0.034904584,1565,NULL
2026-07-28 17:29:00,ccf-aiops-西安,[fd00:3:40::10]:9100,traffic-vm,node_exporter,1,0.04314723,1579,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:20::1]:9100,br-1,node_exporter,1,0.024957491,1041,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:20::1]:9343,br-1,routing_exporter,1,0.002429671,64,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:20::2]:9100,br-2,node_exporter,1,0.026671651,1041,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:20::2]:9343,br-2,routing_exporter,1,0.002542799,64,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:30::1]:9100,cr-1,node_exporter,1,0.025849183,1040,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:30::1]:9343,cr-1,routing_exporter,1,0.002024111,50,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:30::2]:9100,cr-2,node_exporter,1,0.033942569,1040,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:30::2]:9343,cr-2,routing_exporter,1,0.002470766,62,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::254]:9100,fw,node_exporter,1,0.045756179,1540,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::100]:9100,monitor-vm,node_exporter,1,0.053506282,1613,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::100]:9090,monitor-vm,prometheus,1,0.004293897,490,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::20]:9100,probe-vm,node_exporter,1,0.051043573,1569,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::31]:9100,service-vm-1,node_exporter,1,0.053969955,1575,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::32]:9100,service-vm-2,node_exporter,1,0.040375817,1568,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::33]:9100,service-vm-3,node_exporter,1,0.036059832,1565,NULL
2026-07-28 17:30:00,ccf-aiops-西安,[fd00:3:40::10]:9100,traffic-vm,node_exporter,1,0.045887924,1579,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:20::1]:9100,br-1,node_exporter,1,0.025439606,1040,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:20::1]:9343,br-1,routing_exporter,1,0.002321073,64,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:20::2]:9100,br-2,node_exporter,1,0.029078204,1041,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:20::2]:9343,br-2,routing_exporter,1,0.002561488,64,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:30::1]:9100,cr-1,node_exporter,1,0.026462402,1041,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:30::1]:9343,cr-1,routing_exporter,1,0.002374883,50,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:30::2]:9100,cr-2,node_exporter,1,0.031300731,1040,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:30::2]:9343,cr-2,routing_exporter,1,0.002305292,62,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::254]:9100,fw,node_exporter,1,0.045528577,1540,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::100]:9100,monitor-vm,node_exporter,1,0.057067298,1613,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::100]:9090,monitor-vm,prometheus,1,0.004304908,490,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::20]:9100,probe-vm,node_exporter,1,0.040153313,1559,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::31]:9100,service-vm-1,node_exporter,1,0.041007468,1575,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::32]:9100,service-vm-2,node_exporter,1,0.04035872,1569,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::33]:9100,service-vm-3,node_exporter,1,0.047636845,1565,NULL
2026-07-28 17:31:00,ccf-aiops-西安,[fd00:3:40::10]:9100,traffic-vm,node_exporter,1,0.051090648,1579,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:20::1]:9100,br-1,node_exporter,1,0.024558361,1041,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:20::1]:9343,br-1,routing_exporter,1,0.00240035,64,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:20::2]:9100,br-2,node_exporter,1,0.026231955,1041,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:20::2]:9343,br-2,routing_exporter,1,0.002843291,64,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:30::1]:9100,cr-1,node_exporter,1,0.027758612,1041,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:30::1]:9343,cr-1,routing_exporter,1,0.002202798,50,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:30::2]:9100,cr-2,node_exporter,1,0.026355797,1040,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:30::2]:9343,cr-2,routing_exporter,1,0.002303827,62,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::254]:9100,fw,node_exporter,1,0.056246658,1540,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::100]:9100,monitor-vm,node_exporter,1,0.052855906,1612,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::100]:9090,monitor-vm,prometheus,1,0.004179855,490,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::20]:9100,probe-vm,node_exporter,1,0.03940368,1559,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::31]:9100,service-vm-1,node_exporter,1,0.037436401,1575,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::32]:9100,service-vm-2,node_exporter,1,0.043337648,1569,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::33]:9100,service-vm-3,node_exporter,1,0.037883617,1565,NULL
2026-07-28 17:32:00,ccf-aiops-西安,[fd00:3:40::10]:9100,traffic-vm,node_exporter,1,0.04866001,1581,NULL
2026-07-28 17:33:00,ccf-aiops-西安,[fd00:3:20::1]:9100,br-1,node_exporter,1,0.026232831,1040,NULL
2026-07-28 17:33:00,ccf-aiops-西安,[fd00:3:20::1]:9343,br-1,routing_exporter,1,0.002428587,64,NULL
2026-07-28 17:33:00,ccf-aiops-西安,[fd00:3:20::2]:9100,br-2,node_exporter,1,0.025559766,1041,NULL
