minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,6,fd00:3:20::1,9100,fd00:3:40::100,51604,35,81211,1,2026-07-28 15:10:17.273,2026-07-28 15:11:17.297
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,6,fd00:3:40::100,51604,fd00:3:20::1,9100,45,4465,1,2026-07-28 15:10:17.273,2026-07-28 15:11:17.297
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fe80::3:4:1,0,fe80::3:1:2,0,4,280,3,2026-07-28 15:10:21.213,2026-07-28 15:11:58.343
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fe80::3:1:2,0,fe80::3:4:1,0,4,264,3,2026-07-28 15:10:21.213,2026-07-28 15:11:58.343
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,6,fd00:3:20::2,9100,fd00:3:40::100,60042,33,80987,1,2026-07-28 15:10:23.387,2026-07-28 15:11:23.391
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,89,fe80::3:2:2,0,ff02::5,0,7,588,1,2026-07-28 15:10:23.960,2026-07-28 15:11:23.961
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,89,fe80::3:20:12,0,ff02::5,0,7,588,1,2026-07-28 15:10:23.960,2026-07-28 15:11:23.961
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,89,fe80::3:1:2,0,ff02::5,0,7,588,1,2026-07-28 15:10:23.960,2026-07-28 15:11:23.961
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fe80::3:4:1,0,fe80::3:2:2,0,4,272,2,2026-07-28 15:10:24.797,2026-07-28 15:11:19.185
2026-07-28 15:11:00,xian,ccf-aiops-西安,cr2,CR-2-ccf-aiops-西安,CR,ens4,\N,2055,58,fe80::3:2:2,0,fe80::3:4:1,0,4,272,2,2026-07-28 15:10:24.797,2026-07-28 15:11:19.185
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,93,6696,1,2026-07-28 15:10:09.014,2026-07-28 15:11:13.325
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:3,0,105,7560,1,2026-07-28 15:10:10.853,2026-07-28 15:11:13.346
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,6,fd00:100:10::22,179,fd00:100:10::32,33684,4,326,1,2026-07-28 15:10:11.698,2026-07-28 15:11:11.699
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:2,0,90,6480,1,2026-07-28 15:10:12.289,2026-07-28 15:11:12.327
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,6,fd00:100:10::21,36738,fd00:100:10::31,179,4,326,1,2026-07-28 15:10:31.969,2026-07-28 15:11:31.988
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,6,fd00:100:10::31,179,fd00:100:10::21,36738,2,182,1,2026-07-28 15:10:31.969,2026-07-28 15:11:31.988
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fe80::100:10:1,0,fe80::100:10:21,0,5,336,2,2026-07-28 15:10:35.505,2026-07-28 15:11:35.111
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fe80::100:10:21,0,fe80::100:10:1,0,5,344,2,2026-07-28 15:10:35.505,2026-07-28 15:11:35.095
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fe80::100:10:21,0,fd00:100:10::31,0,2,144,1,2026-07-28 15:10:37.239,2026-07-28 15:11:37.143
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fd00:100:10::31,0,fe80::100:10:21,0,2,128,1,2026-07-28 15:10:37.250,2026-07-28 15:11:37.154
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fe80::100:10:31,0,fd00:100:10::21,0,2,144,1,2026-07-28 15:10:37.420,2026-07-28 15:11:37.324
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,58,fd00:100:10::21,0,fe80::100:10:31,0,2,128,1,2026-07-28 15:10:37.420,2026-07-28 15:11:37.324
2026-07-28 15:11:00,xian,ccf-aiops-西安,br1,BR-1-ccf-aiops-西安,BR,ens4,\N,2059,6,fd00:100:10::21,179,fd00:100:10::41,59220,4,326,1,2026-07-28 15:10:37.430,2026-07-28 15:11:37.603
