minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens5,\N,2056,6,fd00:5:20::2,9100,fd00:5:40::100,49104,30,64929,1,2026-07-28 12:34:05.358,2026-07-28 12:35:05.356
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens5,\N,2056,6,fd00:5:40::100,49104,fd00:5:20::2,9100,36,3572,1,2026-07-28 12:34:05.358,2026-07-28 12:35:05.356
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens5,\N,2056,89,fe80::5:30:1,0,ff02::5,0,7,560,1,2026-07-28 12:34:11.491,2026-07-28 12:35:11.492
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens5,\N,2056,89,fe80::5:30:2,0,ff02::5,0,7,560,1,2026-07-28 12:34:11.491,2026-07-28 12:35:11.492
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens5,\N,2056,6,fd00:5:20::1,9100,fd00:5:40::100,48256,29,64699,1,2026-07-28 12:34:17.537,2026-07-28 12:35:02.537
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,6,fd00:5:20::2,9100,fd00:5:40::100,49104,37,81105,1,2026-07-28 12:34:21.042,2026-07-28 12:35:21.068
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,6,fd00:5:40::100,49104,fd00:5:20::2,9100,43,4321,1,2026-07-28 12:34:21.042,2026-07-28 12:35:21.068
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,58,fe80::5:20:12,0,fe80::5:20:2,0,3,216,2,2026-07-28 12:34:21.488,2026-07-28 12:35:54.620
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,58,fe80::5:20:2,0,fe80::5:20:12,0,3,192,2,2026-07-28 12:34:21.489,2026-07-28 12:35:54.621
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,89,fe80::5:20:2,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.203,2026-07-28 12:35:22.204
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,89,fe80::5:20:11,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.203,2026-07-28 12:35:22.204
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,89,fe80::5:20:1,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.203,2026-07-28 12:35:22.204
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,89,fe80::5:20:12,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.204,2026-07-28 12:35:22.204
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,58,fe80::5:20:12,0,fd00:5:20::2,0,2,144,1,2026-07-28 12:34:26.091,2026-07-28 12:35:11.147
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,58,fd00:5:20::2,0,fe80::5:20:12,0,2,128,1,2026-07-28 12:34:26.091,2026-07-28 12:35:11.147
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr2,CR-2-ccf-aiops-武汉,CR,ens4,\N,2055,6,fd00:5:20::1,9100,fd00:5:40::100,48256,29,64698,1,2026-07-28 12:34:33.247,2026-07-28 12:35:18.249
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,6,fd00:5:20::1,9100,fd00:5:40::100,48256,20,79714,1,2026-07-28 12:34:18.397,2026-07-28 12:35:18.421
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,6,fd00:5:40::100,48256,fd00:5:20::1,9100,43,4321,1,2026-07-28 12:34:18.397,2026-07-28 12:35:18.421
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,58,fe80::5:20:1,0,fe80::5:20:11,0,3,216,1,2026-07-28 12:34:19.464,2026-07-28 12:35:10.152
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,58,fe80::5:20:11,0,fe80::5:20:1,0,3,192,1,2026-07-28 12:34:19.464,2026-07-28 12:35:10.152
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,89,fe80::5:20:2,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.366,2026-07-28 12:35:22.368
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,89,fe80::5:20:11,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.366,2026-07-28 12:35:22.368
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,89,fe80::5:20:1,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.366,2026-07-28 12:35:22.368
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,br1,BR-1-ccf-aiops-武汉,BR,ens5,\N,2060,89,fe80::5:20:12,0,ff02::5,0,7,616,1,2026-07-28 12:34:22.367,2026-07-28 12:35:22.368
2026-07-28 12:35:00,wuhan,ccf-aiops-武汉,cr1,CR-1-ccf-aiops-武汉,CR,ens4,\N,2057,89,fe80::5:20:2,0,ff02::5,0,7,616,1,2026-07-28 12:34:31.893,2026-07-28 12:35:31.894
