timestamp,region,target_id,node,exporter_type,scrape_up,scrape_duration_seconds,scrape_samples,scrape_error
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:20::1]:9100,br-1,node_exporter,1,0.025140463,1040,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:20::1]:9343,br-1,routing_exporter,1,0.001996791,77,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:20::2]:9100,br-2,node_exporter,1,0.031258799,1041,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:20::2]:9343,br-2,routing_exporter,1,0.003284768,77,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:30::1]:9100,cr-1,node_exporter,1,0.023889307,1041,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:30::1]:9343,cr-1,routing_exporter,1,0.001937719,60,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:30::2]:9100,cr-2,node_exporter,1,0.02847001,1040,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:30::2]:9343,cr-2,routing_exporter,1,0.002507136,60,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::254]:9100,fw,node_exporter,1,0.042044285,1571,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::100]:9100,monitor-vm,node_exporter,1,0.040175775,1649,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::100]:9090,monitor-vm,prometheus,1,0.003679205,442,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::20]:9100,probe-vm,node_exporter,1,0.037685879,1558,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::31]:9100,service-vm-1,node_exporter,1,0.045567961,1579,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::32]:9100,service-vm-2,node_exporter,1,0.047813963,1568,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::33]:9100,service-vm-3,node_exporter,1,0.048681065,1563,NULL
2026-07-28 12:35:00,ccf-aiops-武汉,[fd00:5:40::10]:9100,traffic-vm,node_exporter,1,0.044274705,1568,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:20::1]:9100,br-1,node_exporter,1,0.02328749,1041,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:20::1]:9343,br-1,routing_exporter,1,0.001940649,77,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:20::2]:9100,br-2,node_exporter,1,0.027538551,1041,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:20::2]:9343,br-2,routing_exporter,1,0.002851331,77,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:30::1]:9100,cr-1,node_exporter,1,0.024279363,1041,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:30::1]:9343,cr-1,routing_exporter,1,0.002008682,60,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:30::2]:9100,cr-2,node_exporter,1,0.031237291,1041,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:30::2]:9343,cr-2,routing_exporter,1,0.002387589,60,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::254]:9100,fw,node_exporter,1,0.03793941,1571,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::100]:9100,monitor-vm,node_exporter,1,0.041461725,1649,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::100]:9090,monitor-vm,prometheus,1,0.00374058,442,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::20]:9100,probe-vm,node_exporter,1,0.036512711,1558,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::31]:9100,service-vm-1,node_exporter,1,0.040435782,1578,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::32]:9100,service-vm-2,node_exporter,1,0.054504005,1569,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::33]:9100,service-vm-3,node_exporter,1,0.043129701,1574,NULL
2026-07-28 12:36:00,ccf-aiops-武汉,[fd00:5:40::10]:9100,traffic-vm,node_exporter,1,0.041563622,1569,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:20::1]:9100,br-1,node_exporter,1,0.025598369,1040,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:20::1]:9343,br-1,routing_exporter,1,0.002160451,77,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:20::2]:9100,br-2,node_exporter,1,0.024749467,1040,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:20::2]:9343,br-2,routing_exporter,1,0.002834089,77,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:30::1]:9100,cr-1,node_exporter,1,0.025002019,1040,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:30::1]:9343,cr-1,routing_exporter,1,0.002179498,60,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:30::2]:9100,cr-2,node_exporter,1,0.026800964,1041,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:30::2]:9343,cr-2,routing_exporter,1,0.002443382,60,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::254]:9100,fw,node_exporter,1,0.045494107,1571,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::100]:9100,monitor-vm,node_exporter,1,0.042976441,1648,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::100]:9090,monitor-vm,prometheus,1,0.00375721,442,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::20]:9100,probe-vm,node_exporter,1,0.039952444,1558,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::31]:9100,service-vm-1,node_exporter,1,0.053174773,1579,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::32]:9100,service-vm-2,node_exporter,1,0.046364229,1569,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::33]:9100,service-vm-3,node_exporter,1,0.044915138,1563,NULL
2026-07-28 12:37:00,ccf-aiops-武汉,[fd00:5:40::10]:9100,traffic-vm,node_exporter,1,0.039937515,1569,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:20::1]:9100,br-1,node_exporter,1,0.025070943,1040,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:20::1]:9343,br-1,routing_exporter,1,0.002034136,77,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:20::2]:9100,br-2,node_exporter,1,0.0273025,1041,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:20::2]:9343,br-2,routing_exporter,1,0.002498407,77,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:30::1]:9100,cr-1,node_exporter,1,0.022437486,1040,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:30::1]:9343,cr-1,routing_exporter,1,0.001807641,60,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:30::2]:9100,cr-2,node_exporter,1,0.028514581,1040,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:30::2]:9343,cr-2,routing_exporter,1,0.002765137,60,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::254]:9100,fw,node_exporter,1,0.046372565,1571,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::100]:9100,monitor-vm,node_exporter,1,0.039401583,1649,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::100]:9090,monitor-vm,prometheus,1,0.003785328,442,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::20]:9100,probe-vm,node_exporter,1,0.038777257,1558,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::31]:9100,service-vm-1,node_exporter,1,0.049736216,1579,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::32]:9100,service-vm-2,node_exporter,1,0.055625772,1568,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::33]:9100,service-vm-3,node_exporter,1,0.045336477,1574,NULL
2026-07-28 12:38:00,ccf-aiops-武汉,[fd00:5:40::10]:9100,traffic-vm,node_exporter,1,0.036539927,1569,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:20::1]:9100,br-1,node_exporter,1,0.025480418,1041,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:20::1]:9343,br-1,routing_exporter,1,0.002053097,77,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:20::2]:9100,br-2,node_exporter,1,0.027121952,1041,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:20::2]:9343,br-2,routing_exporter,1,0.002662883,77,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:30::1]:9100,cr-1,node_exporter,1,0.025115338,1041,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:30::1]:9343,cr-1,routing_exporter,1,0.001902419,60,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:30::2]:9100,cr-2,node_exporter,1,0.028776009,1040,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:30::2]:9343,cr-2,routing_exporter,1,0.002174398,60,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:40::254]:9100,fw,node_exporter,1,0.042086246,1574,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:40::100]:9100,monitor-vm,node_exporter,1,0.042356101,1649,NULL
2026-07-28 12:39:00,ccf-aiops-武汉,[fd00:5:40::100]:9090,monitor-vm,prometheus,1,0.003518897,442,NULL
