id,timestamp_utc,prometheus_sample_time_utc,series_key,flow_type,source_region,source_ip,target_region,target_domain,protocol,dns_flow_active,dns_flow_batch_concurrency,dns_flow_batches_started_total,dns_flow_batches_completed_total,dns_flow_batches_failed_total,dns_flow_batches_timeout_total,dns_flow_requests_total,dns_flow_success_total,dns_flow_error_total,dns_flow_bytes_sent_total,dns_flow_bytes_received_total,dns_flow_duration_seconds_sum,dns_flow_active_seconds_total,dns_flow_duration_seconds_count,dns_flow_batch_duration_seconds,dns_flow_last_batch_timestamp_seconds,dns_flow_observed_qps,dns_flow_latency_mean_seconds,dns_flow_latency_p95_seconds,dns_flow_request_latency_seconds_bucket_le_0_01,dns_flow_request_latency_seconds_bucket_le_0_025,dns_flow_request_latency_seconds_bucket_le_0_05,dns_flow_request_latency_seconds_bucket_le_0_1,dns_flow_request_latency_seconds_bucket_le_0_25,dns_flow_request_latency_seconds_bucket_le_0_5,dns_flow_request_latency_seconds_bucket_le_1,dns_flow_request_latency_seconds_bucket_le_2_5,dns_flow_request_latency_seconds_bucket_le_5,dns_flow_request_latency_seconds_bucket_le_plus_inf,dns_flow_request_latency_seconds_sum,dns_flow_request_latency_seconds_count,web_flow_active,web_flow_batch_concurrency,web_flow_batches_started_total,web_flow_batches_completed_total,web_flow_batches_failed_total,web_flow_batches_timeout_total,web_flow_requests_total,web_flow_success_total,web_flow_error_total,web_flow_bytes_sent_total,web_flow_bytes_received_total,web_flow_duration_seconds_sum,web_flow_active_seconds_total,web_flow_duration_seconds_count,web_flow_batch_duration_seconds,web_flow_last_batch_timestamp_seconds,web_flow_observed_qps,web_flow_latency_mean_seconds,web_flow_latency_p95_seconds,web_flow_request_latency_seconds_bucket_le_0_01,web_flow_request_latency_seconds_bucket_le_0_025,web_flow_request_latency_seconds_bucket_le_0_05,web_flow_request_latency_seconds_bucket_le_0_1,web_flow_request_latency_seconds_bucket_le_0_25,web_flow_request_latency_seconds_bucket_le_0_5,web_flow_request_latency_seconds_bucket_le_1,web_flow_request_latency_seconds_bucket_le_2_5,web_flow_request_latency_seconds_bucket_le_5,web_flow_request_latency_seconds_bucket_le_plus_inf,web_flow_request_latency_seconds_sum,web_flow_request_latency_seconds_count,auth_flow_active,auth_flow_batch_concurrency,auth_flow_batches_started_total,auth_flow_batches_completed_total,auth_flow_batches_failed_total,auth_flow_batches_timeout_total,auth_flow_requests_total,auth_flow_success_total,auth_flow_error_total,auth_flow_bytes_sent_total,auth_flow_bytes_received_total,auth_flow_duration_seconds_sum,auth_flow_active_seconds_total,auth_flow_duration_seconds_count,auth_flow_batch_duration_seconds,auth_flow_last_batch_timestamp_seconds,auth_flow_observed_qps,auth_flow_latency_mean_seconds,auth_flow_latency_p95_seconds,auth_flow_request_latency_seconds_bucket_le_0_01,auth_flow_request_latency_seconds_bucket_le_0_025,auth_flow_request_latency_seconds_bucket_le_0_05,auth_flow_request_latency_seconds_bucket_le_0_1,auth_flow_request_latency_seconds_bucket_le_0_25,auth_flow_request_latency_seconds_bucket_le_0_5,auth_flow_request_latency_seconds_bucket_le_1,auth_flow_request_latency_seconds_bucket_le_2_5,auth_flow_request_latency_seconds_bucket_le_5,auth_flow_request_latency_seconds_bucket_le_plus_inf,auth_flow_request_latency_seconds_sum,auth_flow_request_latency_seconds_count,elephant_flow_active,elephant_flow_batch_concurrency,elephant_flow_batches_started_total,elephant_flow_batches_completed_total,elephant_flow_batches_failed_total,elephant_flow_batches_timeout_total,elephant_flow_requests_total,elephant_flow_success_total,elephant_flow_error_total,elephant_flow_bytes_sent_total,elephant_flow_bytes_received_total,elephant_flow_duration_seconds_sum,elephant_flow_active_seconds_total,elephant_flow_duration_seconds_count,elephant_flow_batch_duration_seconds,elephant_flow_last_batch_timestamp_seconds,elephant_flow_observed_qps,elephant_flow_latency_mean_seconds,elephant_flow_latency_p95_seconds,elephant_flow_throughput_bps,elephant_flow_retransmits_total,elephant_flow_loss_rate,elephant_flow_jitter_seconds
5505,2026-07-28 15:11:00,2026-07-28 15:11:05,c7f75369274169ed168729c6df8c5715d95dd18755f7057c411d2fa261cd13ba,dns,beida,fd00:1:40::10,beida,dns.beida.aiops.local,udp,0,0,2992,2992,0,0,159206,159153,53,7528741,11985025,60070.818860710075,60068.951121148886,2992,30.052633431041613,1785251444.4020562,1,0.0004905329376924783,0.000901411930681206,159111,159113,159113,159113,159119,159121,159136,159152,159153,159153,115.77393072203267,159153,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5506,2026-07-28 15:12:00,2026-07-28 15:12:05,57431fe22c9253424940c7c94b4f56029e2f24fec10a111a85926be00fd1ff69,auth,beida,fd00:1:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1182,1175,7,7,27317,27229,88,5386478,5698024,23557.020647153084,23556.58904947719,1182,30.05177488696063,1785251506.7107687,0.5,0.059577940322924405,0.060893687087809664,0,0,0,24635,24671,27229,27229,27229,27229,27229,2219.6392647295143,27229,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5507,2026-07-28 15:12:00,2026-07-28 15:12:05,c7f75369274169ed168729c6df8c5715d95dd18755f7057c411d2fa261cd13ba,dns,beida,fd00:1:40::10,beida,dns.beida.aiops.local,udp,0,0,2993,2993,0,0,159236,159183,53,7530154,11987278,60100.870729643095,60099.0028491969,2993,30.05186893302016,1785251513.287969,1,0.0005313425693505754,0.0006448367552366106,159141,159143,159143,159143,159149,159151,159166,159182,159183,159183,115.78987099911319,159183,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5508,2026-07-28 15:12:00,2026-07-28 15:12:05,ddb3b8d99f6cca0352f4058cd8cd2100330bd28abb1c5c3aa1e047b68a733ae1,web,beida,fd00:1:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1790,1782,8,7,146475,146304,171,15217772,40548772,62732.31289570063,62731.664311358356,1790,30.052520942001138,1785251504.155771,1,0.05381654472827601,0.05465369521116372,0,0,0,131401,131401,146304,146304,146304,146304,146304,11306.747278911469,146304,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5509,2026-07-28 15:13:00,2026-07-28 15:13:05,c7f75369274169ed168729c6df8c5715d95dd18755f7057c411d2fa261cd13ba,dns,beida,fd00:1:40::10,beida,dns.beida.aiops.local,udp,1,5,2995,2994,0,0,159326,159273,53,7534402,11994046,60130.92203829507,60135.254530430946,2994,30.051308651978616,1785251567.9400218,5.825058067538866,0.00044809390286294125,0.0007010214147157962,159231,159233,159233,159233,159239,159241,159256,159272,159273,159273,115.83139127335744,159273,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5510,2026-07-28 15:13:00,2026-07-28 15:13:05,ddb3b8d99f6cca0352f4058cd8cd2100330bd28abb1c5c3aa1e047b68a733ae1,web,beida,fd00:1:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,4,1791,1782,8,7,146527,146356,171,15223336,40563280,62732.31289570063,62745.58585111733,1790,30.052520942001138,1785251504.155771,4.048317704128674,0.0715352607299932,0.27845902792469135,0,0,0,131449,131449,146356,146356,146356,146356,146356,11310.467112469429,146356,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5511,2026-07-28 15:14:00,2026-07-28 15:14:05,57431fe22c9253424940c7c94b4f56029e2f24fec10a111a85926be00fd1ff69,auth,beida,fd00:1:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1183,1176,7,7,27347,27259,88,5392328,5703874,23587.072208394064,23586.64048119419,1183,30.051561240979936,1785251621.426423,1,0.11260412693955005,0.2853321788366884,0,0,0,24658,24694,27259,27259,27259,27259,27259,2223.0173885377008,27259,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5512,2026-07-28 15:14:00,2026-07-28 15:14:05,c7f75369274169ed168729c6df8c5715d95dd18755f7057c411d2fa261cd13ba,dns,beida,fd00:1:40::10,beida,dns.beida.aiops.local,udp,1,2,2996,2995,0,0,159464,159411,53,7540909,12004417,60160.97294802009,60168.483013638936,2995,30.050909725017846,1785251603.8174782,2.1614439845538707,0.0005214432247966114,0.0007967465062392876,159369,159371,159371,159371,159377,159379,159394,159410,159411,159411,115.91039149014978,159411,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5513,2026-07-28 15:14:00,2026-07-28 15:14:05,ddb3b8d99f6cca0352f4058cd8cd2100330bd28abb1c5c3aa1e047b68a733ae1,web,beida,fd00:1:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,2,1792,1783,8,7,146723,146550,171,15244088,40617400,62792.364841505594,62795.82887422835,1791,60.051945804967545,1785251626.1474576,2.613001479013275,0.05401249149387392,0.05441327673906926,0,0,0,131622,131622,146550,146550,146550,146550,146550,11325.67912500567,146550,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5514,2026-07-28 15:15:00,2026-07-28 15:15:05,57431fe22c9253424940c7c94b4f56029e2f24fec10a111a85926be00fd1ff69,auth,beida,fd00:1:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1184,1177,7,7,27367,27279,88,5396228,5707774,23607.125069036032,23606.6932147622,1184,20.052860641968437,1785251671.5887868,1,0.10459848030004651,0.2829090042563621,0,0,0,24674,24710,27279,27279,27279,27279,27279,2225.1093581437017,27279,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
