minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,89,fe80::11:4,0,ff02::5,0,7,616,1,2026-07-28 15:10:34.525,2026-07-28 15:11:34.525
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,89,fe80::12:4,0,ff02::5,0,7,616,1,2026-07-28 15:10:34.525,2026-07-28 15:11:34.525
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,89,fe80::1:5,0,ff02::5,0,7,616,1,2026-07-28 15:10:34.525,2026-07-28 15:11:34.525
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,89,fe80::2:5,0,ff02::5,0,7,616,1,2026-07-28 15:10:34.525,2026-07-28 15:11:34.525
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,58,fe80::12:4,0,fe80::1:5,0,2,144,1,2026-07-28 15:10:39.117,2026-07-28 15:11:15.469
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,58,fe80::1:5,0,fe80::12:4,0,2,128,1,2026-07-28 15:10:39.118,2026-07-28 15:11:15.470
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,6,fd00:1:20::1,9100,fd00:1:40::100,53864,26,64686,1,2026-07-28 15:10:40.326,2026-07-28 15:11:25.356
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,6,fd00:1:40::100,53864,fd00:1:20::1,9100,35,3536,1,2026-07-28 15:10:40.326,2026-07-28 15:11:25.356
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,6,fd00:1:20::2,9100,fd00:1:40::100,41272,30,64985,1,2026-07-28 15:10:43.610,2026-07-28 15:11:28.636
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens4,\N,2055,6,fd00:1:40::100,41272,fd00:1:20::2,9100,41,3932,1,2026-07-28 15:10:43.610,2026-07-28 15:11:28.636
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr1,CR-1-ccf-aiops-北大,CR,ens5,\N,2058,89,fe80::11:5,0,ff02::5,0,6,480,1,2026-07-28 15:10:14.061,2026-07-28 15:11:04.062
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr1,CR-1-ccf-aiops-北大,CR,ens5,\N,2058,89,fe80::12:5,0,ff02::5,0,6,480,1,2026-07-28 15:10:14.062,2026-07-28 15:11:04.063
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr1,CR-1-ccf-aiops-北大,CR,ens5,\N,2058,6,fd00:1:30::1,9100,fd00:1:40::100,52294,16,63804,1,2026-07-28 15:10:15.263,2026-07-28 15:11:00.291
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr1,CR-1-ccf-aiops-北大,CR,ens5,\N,2058,6,fd00:1:40::100,52294,fd00:1:30::1,9100,27,2924,1,2026-07-28 15:10:15.263,2026-07-28 15:11:00.291
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr1,CR-1-ccf-aiops-北大,CR,ens5,\N,2058,58,fe80::f816:3eff:fe56:8e2e,0,fd00:1:30::1,0,3,216,1,2026-07-28 15:10:17.449,2026-07-28 15:11:10.441
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr1,CR-1-ccf-aiops-北大,CR,ens5,\N,2058,58,fd00:1:30::1,0,fe80::f816:3eff:fe56:8e2e,0,3,192,1,2026-07-28 15:10:17.449,2026-07-28 15:11:10.441
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens5,\N,2056,58,fe80::12:5,0,fe80::f816:3eff:fe56:8e2e,0,5,344,2,2026-07-28 15:10:51.024,2026-07-28 15:11:49.921
2026-07-28 15:11:00,beida,ccf-aiops-北大,cr2,CR-2-ccf-aiops-北大,CR,ens5,\N,2056,58,fe80::f816:3eff:fe56:8e2e,0,fe80::12:5,0,5,336,2,2026-07-28 15:10:51.025,2026-07-28 15:11:49.921
2026-07-28 15:11:00,beida,ccf-aiops-北大,br1,BR-1-ccf-aiops-北大,BR,ens4,\N,2059,58,fe80::100:10:1,0,fd00:100:10::11,0,2,144,1,2026-07-28 15:10:32.784,2026-07-28 15:11:32.688
