timestamp,region,node,node_type,interface_id,if_role,rx_bytes_rate,tx_bytes_rate,rx_packets_rate,tx_packets_rate,rx_drop_rate,tx_drop_rate,rx_error_rate,tx_error_rate,carrier_changes
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens3,NULL,4.088888888888889,0,0.04444444444444444,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens4,backbone,1042.9333333333334,949.5555555555554,10.555555555555554,7.088888888888889,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens5,backbone,1163.622222222222,4105,8.91111111111111,7.7555555555555555,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-1,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens3,NULL,4.0888888888888895,0,0.04444444444444444,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens4,backbone,1391.0222222222224,1020.1111111111111,13.555555555555554,7.777777777777777,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens5,backbone,1024.3111111111111,4146.733333333334,7.933333333333334,8.733333333333333,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,br-2,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens3,NULL,4.088888888888889,0,0.04444444444444444,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens4,backbone,2823.8,883.0666666666667,8.133333333333333,6.6,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens5,backbone,990.0888888888888,6410.733333333334,7.466666666666667,10.044444444444444,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-1,cr,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens3,NULL,117.88888888888889,110.35555555555555,0.6,0.4888888888888889,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens4,backbone,5656.022222222222,1059.7555555555555,11.044444444444444,8.044444444444444,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens5,backbone,1177.1777777777777,8635.4,9.044444444444444,11.31111111111111,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,cr-2,cr,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,fw,firewall,ens3,NULL,190.75555555555553,103.86666666666666,2.088888888888889,1.0444444444444445,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,fw,firewall,ens4,backbone,14241.888888888887,2165.911111111111,21.377777777777776,16.42222222222222,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,fw,firewall,ens5,business,2226.3333333333335,15370.933333333332,16.933333333333334,21.333333333333332,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,fw,firewall,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,monitor-vm,collector,ens3,NULL,303.9111111111111,196.88888888888886,3,1.6222222222222222,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,monitor-vm,collector,ens4,mgmt,35864.37777777777,1020.8222222222222,14.733333333333333,8.977777777777778,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,monitor-vm,collector,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,monitor-vm,collector,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,probe-vm,probe,ens3,NULL,58.577777777777776,60.888888888888886,0.3333333333333333,0.28888888888888886,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,probe-vm,probe,ens4,business,64.17777777777778,1172.888888888889,0.5555555555555555,0.4222222222222222,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,probe-vm,probe,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,probe-vm,probe,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-1,service,ens3,NULL,66.35555555555555,34.93333333333333,0.7333333333333333,0.3555555555555555,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-1,service,ens4,service,1474.3333333333333,2959.2222222222217,13.511111111111111,13.333333333333334,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-1,service,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-1,service,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-2,service,ens3,NULL,5.422222222222222,0.9333333333333333,0.06666666666666667,0.02222222222222222,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-2,service,ens4,service,64.17777777777778,1174.3777777777775,0.5555555555555555,0.4222222222222222,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-2,service,ens5,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-2,service,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-3,service,ens3,NULL,58.577777777777776,60.888888888888886,0.3333333333333333,0.28888888888888886,0,0,0,0,0
2026-07-28 15:11:00,ccf-aiops-北大,service-vm-3,service,ens4,service,62.266666666666666,1170.5333333333333,0.5333333333333333,0.3777777777777777,0,0,0,0,0
