timestamp,region,target_id,node,exporter_type,scrape_up,scrape_duration_seconds,scrape_samples,scrape_error
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:20::1]:9100,br-1,node_exporter,1,0.024173339,1040,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:20::1]:9343,br-1,routing_exporter,1,0.001990263,77,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:20::2]:9100,br-2,node_exporter,1,0.026312242,1040,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:20::2]:9343,br-2,routing_exporter,1,0.0025165,77,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:30::1]:9100,cr-1,node_exporter,1,0.024238828,1040,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:30::1]:9343,cr-1,routing_exporter,1,0.001870073,60,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:30::2]:9100,cr-2,node_exporter,1,0.040989852,1041,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:30::2]:9343,cr-2,routing_exporter,1,0.002196808,60,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::254]:9100,fw,node_exporter,1,0.040871941,1571,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::100]:9100,monitor-vm,node_exporter,1,0.043532894,1643,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::100]:9090,monitor-vm,prometheus,1,0.003785388,442,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::20]:9100,probe-vm,node_exporter,1,0.041017493,1568,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::31]:9100,service-vm-1,node_exporter,1,0.050600525,1578,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::32]:9100,service-vm-2,node_exporter,1,0.049079459,1574,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::33]:9100,service-vm-3,node_exporter,1,0.049398724,1564,NULL
2026-07-28 15:11:00,ccf-aiops-武汉,[fd00:5:40::10]:9100,traffic-vm,node_exporter,1,0.038520608,1574,NULL
2026-07-28 15:12:00,ccf-aiops-武汉,[fd00:5:20::1]:9100,br-1,node_exporter,1,0.023795314,1040,NULL
2026-07-28 15:12:00,ccf-aiops-武汉,[fd00:5:20::1]:9343,br-1,routing_exporter,1,0.00206267,77,NULL
2026-07-28 15:12:00,ccf-aiops-武汉,[fd00:5:20::2]:9100,br-2,node_exporter,1,0.027892772,1041,NULL
2026-07-28 15:12:00,ccf-aiops-武汉,[fd00:5:20::2]:9343,br-2,routing_exporter,1,0.002253459,77,NULL
2026-07-28 15:12:00,ccf-aiops-武汉,[fd00:5:30::1]:9100,cr-1,node_exporter,1,0.024687426,1041,NULL
2026-07-28 15:12:00,ccf-aiops-武汉,[fd00:5:30::1]:9343,cr-1,routing_exporter,1,0.002019579,60,NULL
2026-07-28 15:12:00,ccf-aiops-武汉,[fd00:5:30::2]:9100,cr-2,node_exporter,1,0.027276725,1040,NULL
