timestamp,region,node,node_type,interface_id,if_role,rx_bytes_rate,tx_bytes_rate,rx_packets_rate,tx_packets_rate,rx_drop_rate,tx_drop_rate,rx_error_rate,tx_error_rate,carrier_changes
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens3,NULL,21.777777777777775,0,0.31111111111111106,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens4,backbone,496.75555555555553,335.8666666666667,3.466666666666667,2.933333333333333,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens5,backbone,525.6888888888889,2350.0444444444443,4.622222222222222,4.2,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-1,br,ens9,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens10,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens11,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens12,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens3,NULL,21.777777777777775,0,0.31111111111111106,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens4,backbone,593.2444444444444,437.93333333333334,4.355555555555555,3.9555555555555553,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens5,backbone,589.311111111111,2460.822222222222,5.244444444444444,4.933333333333334,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens6,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens7,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens8,NULL,0,0,0,0,0,0,0,0,0
2026-07-28 17:28:00,ccf-aiops-南京,br-2,br,ens9,NULL,0,0,0,0,0,0,0,0,0
