id,timestamp_utc,prometheus_sample_time_utc,series_key,flow_type,source_region,source_ip,target_region,target_domain,protocol,dns_flow_active,dns_flow_batch_concurrency,dns_flow_batches_started_total,dns_flow_batches_completed_total,dns_flow_batches_failed_total,dns_flow_batches_timeout_total,dns_flow_requests_total,dns_flow_success_total,dns_flow_error_total,dns_flow_bytes_sent_total,dns_flow_bytes_received_total,dns_flow_duration_seconds_sum,dns_flow_active_seconds_total,dns_flow_duration_seconds_count,dns_flow_batch_duration_seconds,dns_flow_last_batch_timestamp_seconds,dns_flow_observed_qps,dns_flow_latency_mean_seconds,dns_flow_latency_p95_seconds,dns_flow_request_latency_seconds_bucket_le_0_01,dns_flow_request_latency_seconds_bucket_le_0_025,dns_flow_request_latency_seconds_bucket_le_0_05,dns_flow_request_latency_seconds_bucket_le_0_1,dns_flow_request_latency_seconds_bucket_le_0_25,dns_flow_request_latency_seconds_bucket_le_0_5,dns_flow_request_latency_seconds_bucket_le_1,dns_flow_request_latency_seconds_bucket_le_2_5,dns_flow_request_latency_seconds_bucket_le_5,dns_flow_request_latency_seconds_bucket_le_plus_inf,dns_flow_request_latency_seconds_sum,dns_flow_request_latency_seconds_count,web_flow_active,web_flow_batch_concurrency,web_flow_batches_started_total,web_flow_batches_completed_total,web_flow_batches_failed_total,web_flow_batches_timeout_total,web_flow_requests_total,web_flow_success_total,web_flow_error_total,web_flow_bytes_sent_total,web_flow_bytes_received_total,web_flow_duration_seconds_sum,web_flow_active_seconds_total,web_flow_duration_seconds_count,web_flow_batch_duration_seconds,web_flow_last_batch_timestamp_seconds,web_flow_observed_qps,web_flow_latency_mean_seconds,web_flow_latency_p95_seconds,web_flow_request_latency_seconds_bucket_le_0_01,web_flow_request_latency_seconds_bucket_le_0_025,web_flow_request_latency_seconds_bucket_le_0_05,web_flow_request_latency_seconds_bucket_le_0_1,web_flow_request_latency_seconds_bucket_le_0_25,web_flow_request_latency_seconds_bucket_le_0_5,web_flow_request_latency_seconds_bucket_le_1,web_flow_request_latency_seconds_bucket_le_2_5,web_flow_request_latency_seconds_bucket_le_5,web_flow_request_latency_seconds_bucket_le_plus_inf,web_flow_request_latency_seconds_sum,web_flow_request_latency_seconds_count,auth_flow_active,auth_flow_batch_concurrency,auth_flow_batches_started_total,auth_flow_batches_completed_total,auth_flow_batches_failed_total,auth_flow_batches_timeout_total,auth_flow_requests_total,auth_flow_success_total,auth_flow_error_total,auth_flow_bytes_sent_total,auth_flow_bytes_received_total,auth_flow_duration_seconds_sum,auth_flow_active_seconds_total,auth_flow_duration_seconds_count,auth_flow_batch_duration_seconds,auth_flow_last_batch_timestamp_seconds,auth_flow_observed_qps,auth_flow_latency_mean_seconds,auth_flow_latency_p95_seconds,auth_flow_request_latency_seconds_bucket_le_0_01,auth_flow_request_latency_seconds_bucket_le_0_025,auth_flow_request_latency_seconds_bucket_le_0_05,auth_flow_request_latency_seconds_bucket_le_0_1,auth_flow_request_latency_seconds_bucket_le_0_25,auth_flow_request_latency_seconds_bucket_le_0_5,auth_flow_request_latency_seconds_bucket_le_1,auth_flow_request_latency_seconds_bucket_le_2_5,auth_flow_request_latency_seconds_bucket_le_5,auth_flow_request_latency_seconds_bucket_le_plus_inf,auth_flow_request_latency_seconds_sum,auth_flow_request_latency_seconds_count,elephant_flow_active,elephant_flow_batch_concurrency,elephant_flow_batches_started_total,elephant_flow_batches_completed_total,elephant_flow_batches_failed_total,elephant_flow_batches_timeout_total,elephant_flow_requests_total,elephant_flow_success_total,elephant_flow_error_total,elephant_flow_bytes_sent_total,elephant_flow_bytes_received_total,elephant_flow_duration_seconds_sum,elephant_flow_active_seconds_total,elephant_flow_duration_seconds_count,elephant_flow_batch_duration_seconds,elephant_flow_last_batch_timestamp_seconds,elephant_flow_observed_qps,elephant_flow_latency_mean_seconds,elephant_flow_latency_p95_seconds,elephant_flow_throughput_bps,elephant_flow_retransmits_total,elephant_flow_loss_rate,elephant_flow_jitter_seconds
5497,2026-07-28 17:28:00,2026-07-28 17:28:05,6cc94f04fe3ed708353b0012847bf228a701cdf0caa681c9f88a18f7943a9541,auth,nanjing,fd00:7:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,1212,1206,5,5,28132,28091,40,5558520,5890368,24181.498791886028,24184.528954139445,1211,20.084572121035308,1785259564.1562252,0.8256295112380769,0.03429922880604863,0.03429922880604863,0,0,26165,26168,27491,27901,28033,28091,28091,28091,1522.5770786632784,28091,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5498,2026-07-28 17:28:00,2026-07-28 17:28:05,f75c0e885f2f2632927d08dae63f58d76ad71e3678eac43a19752a4fb4cfd9d8,dns,nanjing,fd00:7:40::10,beida,dns.beida.aiops.local,udp,0,0,3075,3075,0,0,164836,164742,94,7792950,12405726,61834.03413224127,61832.86023128126,3075,30.05136795109138,1785259658.6458974,2,0.03264176759403199,0.0336300486465916,0,0,163533,163553,163731,164683,164709,164729,164742,164742,5766.745572674088,164742,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5499,2026-07-28 17:28:00,2026-07-28 17:28:05,3b255c334450d1338c5d2643b90458556c2b20fab2c2a7f73efe7ea844c799da,web,nanjing,fd00:7:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1776,1770,6,6,143405,143305,100,14925992,39718932,63075.36406852538,63074.85310895648,1776,30.084643553942442,1785259640.891014,4,0.022475644728789726,0.016589127969928088,0,132112,132125,132125,142482,142586,143305,143305,143305,143305,4833.200634233188,143305,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5500,2026-07-28 17:29:00,2026-07-28 17:29:05,6cc94f04fe3ed708353b0012847bf228a701cdf0caa681c9f88a18f7943a9541,auth,nanjing,fd00:7:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,1213,1207,5,5,28139,28099,40,5560092,5892120,24191.583435274195,24199.487202124204,1212,10.084643388167024,1785259679.9791749,0.6402922546638856,0.033619601861573756,0.033921402040869,0,0,26173,26176,27499,27909,28041,28099,28099,28099,1522.8488211957738,28099,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5501,2026-07-28 17:29:00,2026-07-28 17:29:05,f75c0e885f2f2632927d08dae63f58d76ad71e3678eac43a19752a4fb4cfd9d8,dns,nanjing,fd00:7:40::10,beida,dns.beida.aiops.local,udp,1,1,3077,3076,0,0,164947,164853,94,7798192,12414076,61854.08573912503,61864.388234639075,3076,20.05160688376054,1785259705.865272,1.0550829528003367,0.03263812105764042,0.033323277020826936,0,0,163644,163664,163842,164794,164820,164840,164853,164853,5770.347703993786,164853,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5502,2026-07-28 17:29:00,2026-07-28 17:29:05,3b255c334450d1338c5d2643b90458556c2b20fab2c2a7f73efe7ea844c799da,web,nanjing,fd00:7:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,4,1777,1770,6,6,143501,143401,100,14936264,39745716,63075.36406852538,63099.957496663556,1776,30.084643553942442,1785259640.891014,3.9963786825720633,0.03295284427197961,0.22462222422473133,0,132200,132213,132213,142578,142682,143401,143401,143401,143401,4836.364107283298,143401,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5503,2026-07-28 17:30:00,2026-07-28 17:30:05,6cc94f04fe3ed708353b0012847bf228a701cdf0caa681c9f88a18f7943a9541,auth,nanjing,fd00:7:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1213,1208,5,5,28150,28110,40,5562325,5894650,24221.668791282456,24221.191156556364,1213,30.085356008261442,1785259754.7662446,0.5,0.03390576004361113,0.03429243871942163,0,0,26184,26187,27510,27920,28052,28110,28110,28110,1523.2229291889817,28110,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5504,2026-07-28 17:30:00,2026-07-28 17:30:05,f75c0e885f2f2632927d08dae63f58d76ad71e3678eac43a19752a4fb4cfd9d8,dns,nanjing,fd00:7:40::10,beida,dns.beida.aiops.local,udp,0,0,3078,3078,0,0,164966,164872,94,7799074,12415490,61884.19670618139,61883.022268472705,3078,10.050713368225843,1785259778.6678965,1,0.03300285488367081,0.0347723645158112,0,0,163663,163683,163861,164813,164839,164859,164872,164872,5770.972896065097,164872,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5505,2026-07-28 17:30:00,2026-07-28 17:30:05,3b255c334450d1338c5d2643b90458556c2b20fab2c2a7f73efe7ea844c799da,web,nanjing,fd00:7:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1778,1772,6,6,143660,143560,100,14953217,39790017,63150.53113787668,63150.01979464153,1778,15.083555635996163,1785259793.4312043,1,0.014495905488729477,0.014828326739370823,0,132355,132368,132368,142737,142841,143560,143560,143560,143560,4839.626005141996,143560,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5506,2026-07-28 17:31:00,2026-07-28 17:31:05,f75c0e885f2f2632927d08dae63f58d76ad71e3678eac43a19752a4fb4cfd9d8,dns,nanjing,fd00:7:40::10,beida,dns.beida.aiops.local,udp,1,2,3079,3078,0,0,164994,164900,94,7800400,12417600,61884.19670618139,61897.59041073546,3078,10.050713368225843,1785259778.6678965,2.0713994867696406,0.032275796585184126,0.033144211233593526,0,0,163691,163711,163889,164841,164867,164887,164900,164900,5771.8766183694825,164900,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
