minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,89,fe80::7:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:32.647,2026-07-28 17:28:32.652
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,89,fe80::7:20:2,0,ff02::5,0,8,712,1,2026-07-28 17:27:32.647,2026-07-28 17:28:32.652
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,89,fe80::7:20:12,0,ff02::5,0,8,772,1,2026-07-28 17:27:32.647,2026-07-28 17:28:32.653
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,89,fe80::7:20:11,0,ff02::5,0,7,616,1,2026-07-28 17:27:32.647,2026-07-28 17:28:32.653
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,6,fd00:7:20::2,9100,fd00:7:40::100,37102,17,63902,1,2026-07-28 17:27:37.051,2026-07-28 17:28:22.075
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,6,fd00:7:40::100,37102,fd00:7:20::2,9100,27,2924,1,2026-07-28 17:27:37.051,2026-07-28 17:28:22.075
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,58,fe80::7:20:11,0,fd00:7:20::2,0,2,144,1,2026-07-28 17:27:42.412,2026-07-28 17:28:12.108
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens5,\N,2062,58,fd00:7:20::2,0,fe80::7:20:11,0,2,128,1,2026-07-28 17:27:42.412,2026-07-28 17:28:12.108
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,89,fe80::7:30:2,0,ff02::5,0,7,580,1,2026-07-28 17:27:46.483,2026-07-28 17:28:42.824
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,89,fe80::7:30:1,0,ff02::5,0,8,656,1,2026-07-28 17:27:46.484,2026-07-28 17:28:42.824
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,6,fd00:7:30::2,9100,fd00:7:40::100,37650,20,79445,1,2026-07-28 17:27:48.923,2026-07-28 17:28:48.946
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,6,fd00:7:40::100,37650,fd00:7:30::2,9100,43,4321,1,2026-07-28 17:27:48.923,2026-07-28 17:28:48.946
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,6,fd00:7:20::1,9100,fd00:7:40::100,35268,27,64732,1,2026-07-28 17:27:50.820,2026-07-28 17:28:35.845
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,6,fd00:7:40::100,35268,fd00:7:20::1,9100,33,3356,1,2026-07-28 17:27:50.820,2026-07-28 17:28:35.845
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens4,\N,2061,58,240a:a023::1,0,ff02::1:ff00:1,0,21,1512,1,2026-07-28 17:27:39.731,2026-07-28 17:28:39.665
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:2,0,ff02::5,0,8,712,1,2026-07-28 17:27:49.390,2026-07-28 17:28:52.729
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,6,fd00:7:20::1,9100,fd00:7:40::100,35268,34,80925,1,2026-07-28 17:27:50.724,2026-07-28 17:28:50.750
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,6,fd00:7:40::100,35268,fd00:7:20::1,9100,42,4249,1,2026-07-28 17:27:50.724,2026-07-28 17:28:50.750
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:12,0,ff02::5,0,7,616,1,2026-07-28 17:27:52.724,2026-07-28 17:28:52.729
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:11,0,ff02::5,0,7,616,1,2026-07-28 17:27:52.724,2026-07-28 17:28:52.729
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:52.724,2026-07-28 17:28:52.729
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br1,BR-1-ccf-aiops-南京,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,27,1944,1,2026-07-28 17:27:26.884,2026-07-28 17:28:06.735
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br1,BR-1-ccf-aiops-南京,BR,ens4,\N,2059,58,fe80::100:10:61,0,240a:a023::1,0,2,144,1,2026-07-28 17:27:47.536,2026-07-28 17:28:26.448
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,br1,BR-1-ccf-aiops-南京,BR,ens4,\N,2059,58,240a:a023::1,0,fe80::100:10:61,0,2,144,1,2026-07-28 17:27:47.571,2026-07-28 17:28:26.494
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,89,fe80::7:20:1,0,ff02::5,0,7,616,1,2026-07-28 17:27:32.515,2026-07-28 17:28:32.520
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,89,fe80::7:20:2,0,ff02::5,0,8,712,1,2026-07-28 17:27:32.515,2026-07-28 17:28:32.520
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,89,fe80::7:20:12,0,ff02::5,0,8,772,1,2026-07-28 17:27:32.515,2026-07-28 17:28:32.520
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,89,fe80::7:20:11,0,ff02::5,0,7,616,1,2026-07-28 17:27:32.515,2026-07-28 17:28:32.520
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,6,fd00:7:20::2,9100,fd00:7:40::100,37102,30,64838,1,2026-07-28 17:27:36.912,2026-07-28 17:28:21.935
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,6,fd00:7:40::100,37102,fd00:7:20::2,9100,27,2924,1,2026-07-28 17:27:36.912,2026-07-28 17:28:21.935
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,58,fe80::7:20:11,0,fd00:7:20::1,0,3,216,2,2026-07-28 17:27:39.209,2026-07-28 17:28:46.768
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,58,fd00:7:20::1,0,fe80::7:20:11,0,3,192,2,2026-07-28 17:27:39.210,2026-07-28 17:28:46.769
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,58,fe80::7:20:11,0,fd00:7:20::2,0,2,144,1,2026-07-28 17:27:42.272,2026-07-28 17:28:11.968
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,58,fd00:7:20::2,0,fe80::7:20:11,0,2,128,1,2026-07-28 17:27:42.273,2026-07-28 17:28:11.969
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,58,fe80::7:20:11,0,fe80::7:20:1,0,3,208,2,2026-07-28 17:27:42.784,2026-07-28 17:28:17.558
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens4,\N,2057,58,fe80::7:20:1,0,fe80::7:20:11,0,3,200,2,2026-07-28 17:27:42.784,2026-07-28 17:28:17.558
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens5,\N,2058,6,fd00:7:30::1,9100,fd00:7:40::100,55606,20,80749,1,2026-07-28 17:27:29.552,2026-07-28 17:28:29.577
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens5,\N,2058,6,fd00:7:40::100,55606,fd00:7:30::1,9100,43,4321,1,2026-07-28 17:27:29.552,2026-07-28 17:28:29.577
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens5,\N,2058,89,fe80::7:30:1,0,ff02::5,0,9,736,1,2026-07-28 17:27:32.514,2026-07-28 17:28:32.520
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens5,\N,2058,89,fe80::7:30:2,0,ff02::5,0,8,660,1,2026-07-28 17:27:32.514,2026-07-28 17:28:32.520
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens5,\N,2058,58,fe80::f816:3eff:fe28:ff1a,0,fd00:7:30::1,0,3,216,1,2026-07-28 17:27:34.763,2026-07-28 17:28:26.731
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens5,\N,2058,58,fd00:7:30::1,0,fe80::f816:3eff:fe28:ff1a,0,3,192,1,2026-07-28 17:27:34.763,2026-07-28 17:28:26.731
2026-07-28 17:28:00,nanjing,ccf-aiops-南京,cr1,CR-1-ccf-aiops-南京,CR,ens5,\N,2058,6,fd00:7:20::2,9100,fd00:7:40::100,37102,30,64838,1,2026-07-28 17:27:36.912,2026-07-28 17:28:21.936
