minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,br2,BR-2-ccf-aiops-南京,BR,ens4,\N,2061,58,240a:a023::1,0,ff02::1:ff00:1,0,27,1944,1,2026-07-28 12:34:34.700,2026-07-28 12:35:05.932
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:2,0,ff02::5,0,8,712,1,2026-07-28 12:34:11.789,2026-07-28 12:35:11.790
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:12,0,ff02::5,0,8,752,1,2026-07-28 12:34:11.789,2026-07-28 12:35:11.790
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:1,0,ff02::5,0,7,616,1,2026-07-28 12:34:11.789,2026-07-28 12:35:11.790
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,89,fe80::7:20:11,0,ff02::5,0,7,616,1,2026-07-28 12:34:11.789,2026-07-28 12:35:11.790
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,6,fd00:7:20::1,9100,fd00:7:40::100,35268,27,64730,1,2026-07-28 12:34:20.620,2026-07-28 12:35:05.645
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens4,\N,2055,6,fd00:7:40::100,35268,fd00:7:20::1,9100,34,3428,1,2026-07-28 12:34:20.620,2026-07-28 12:35:05.645
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,br1,BR-1-ccf-aiops-南京,BR,ens4,\N,2059,58,fe80::100:10:61,0,fe80::100:10:51,0,4,272,2,2026-07-28 12:34:23.998,2026-07-28 12:35:19.224
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,br1,BR-1-ccf-aiops-南京,BR,ens4,\N,2059,58,fe80::100:10:51,0,fe80::100:10:61,0,4,272,2,2026-07-28 12:34:24.004,2026-07-28 12:35:19.224
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,br1,BR-1-ccf-aiops-南京,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,29,2088,1,2026-07-28 12:34:35.177,2026-07-28 12:35:27.986
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,58,fe80::f816:3eff:fe28:ff1a,0,fe80::7:30:2,0,3,208,2,2026-07-28 12:34:28.058,2026-07-28 12:35:10.042
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,58,fe80::7:30:2,0,fe80::f816:3eff:fe28:ff1a,0,3,200,2,2026-07-28 12:34:28.058,2026-07-28 12:35:10.042
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,89,fe80::7:30:2,0,ff02::5,0,8,656,1,2026-07-28 12:34:31.408,2026-07-28 12:35:31.409
2026-07-28 12:35:00,nanjing,ccf-aiops-南京,cr2,CR-2-ccf-aiops-南京,CR,ens5,\N,2056,89,fe80::7:30:1,0,ff02::5,0,8,696,1,2026-07-28 12:34:31.409,2026-07-28 12:35:31.409
