id,timestamp_utc,prometheus_sample_time_utc,series_key,flow_type,source_region,source_ip,target_region,target_domain,protocol,dns_flow_active,dns_flow_batch_concurrency,dns_flow_batches_started_total,dns_flow_batches_completed_total,dns_flow_batches_failed_total,dns_flow_batches_timeout_total,dns_flow_requests_total,dns_flow_success_total,dns_flow_error_total,dns_flow_bytes_sent_total,dns_flow_bytes_received_total,dns_flow_duration_seconds_sum,dns_flow_active_seconds_total,dns_flow_duration_seconds_count,dns_flow_batch_duration_seconds,dns_flow_last_batch_timestamp_seconds,dns_flow_observed_qps,dns_flow_latency_mean_seconds,dns_flow_latency_p95_seconds,dns_flow_request_latency_seconds_bucket_le_0_01,dns_flow_request_latency_seconds_bucket_le_0_025,dns_flow_request_latency_seconds_bucket_le_0_05,dns_flow_request_latency_seconds_bucket_le_0_1,dns_flow_request_latency_seconds_bucket_le_0_25,dns_flow_request_latency_seconds_bucket_le_0_5,dns_flow_request_latency_seconds_bucket_le_1,dns_flow_request_latency_seconds_bucket_le_2_5,dns_flow_request_latency_seconds_bucket_le_5,dns_flow_request_latency_seconds_bucket_le_plus_inf,dns_flow_request_latency_seconds_sum,dns_flow_request_latency_seconds_count,web_flow_active,web_flow_batch_concurrency,web_flow_batches_started_total,web_flow_batches_completed_total,web_flow_batches_failed_total,web_flow_batches_timeout_total,web_flow_requests_total,web_flow_success_total,web_flow_error_total,web_flow_bytes_sent_total,web_flow_bytes_received_total,web_flow_duration_seconds_sum,web_flow_active_seconds_total,web_flow_duration_seconds_count,web_flow_batch_duration_seconds,web_flow_last_batch_timestamp_seconds,web_flow_observed_qps,web_flow_latency_mean_seconds,web_flow_latency_p95_seconds,web_flow_request_latency_seconds_bucket_le_0_01,web_flow_request_latency_seconds_bucket_le_0_025,web_flow_request_latency_seconds_bucket_le_0_05,web_flow_request_latency_seconds_bucket_le_0_1,web_flow_request_latency_seconds_bucket_le_0_25,web_flow_request_latency_seconds_bucket_le_0_5,web_flow_request_latency_seconds_bucket_le_1,web_flow_request_latency_seconds_bucket_le_2_5,web_flow_request_latency_seconds_bucket_le_5,web_flow_request_latency_seconds_bucket_le_plus_inf,web_flow_request_latency_seconds_sum,web_flow_request_latency_seconds_count,auth_flow_active,auth_flow_batch_concurrency,auth_flow_batches_started_total,auth_flow_batches_completed_total,auth_flow_batches_failed_total,auth_flow_batches_timeout_total,auth_flow_requests_total,auth_flow_success_total,auth_flow_error_total,auth_flow_bytes_sent_total,auth_flow_bytes_received_total,auth_flow_duration_seconds_sum,auth_flow_active_seconds_total,auth_flow_duration_seconds_count,auth_flow_batch_duration_seconds,auth_flow_last_batch_timestamp_seconds,auth_flow_observed_qps,auth_flow_latency_mean_seconds,auth_flow_latency_p95_seconds,auth_flow_request_latency_seconds_bucket_le_0_01,auth_flow_request_latency_seconds_bucket_le_0_025,auth_flow_request_latency_seconds_bucket_le_0_05,auth_flow_request_latency_seconds_bucket_le_0_1,auth_flow_request_latency_seconds_bucket_le_0_25,auth_flow_request_latency_seconds_bucket_le_0_5,auth_flow_request_latency_seconds_bucket_le_1,auth_flow_request_latency_seconds_bucket_le_2_5,auth_flow_request_latency_seconds_bucket_le_5,auth_flow_request_latency_seconds_bucket_le_plus_inf,auth_flow_request_latency_seconds_sum,auth_flow_request_latency_seconds_count,elephant_flow_active,elephant_flow_batch_concurrency,elephant_flow_batches_started_total,elephant_flow_batches_completed_total,elephant_flow_batches_failed_total,elephant_flow_batches_timeout_total,elephant_flow_requests_total,elephant_flow_success_total,elephant_flow_error_total,elephant_flow_bytes_sent_total,elephant_flow_bytes_received_total,elephant_flow_duration_seconds_sum,elephant_flow_active_seconds_total,elephant_flow_duration_seconds_count,elephant_flow_batch_duration_seconds,elephant_flow_last_batch_timestamp_seconds,elephant_flow_observed_qps,elephant_flow_latency_mean_seconds,elephant_flow_latency_p95_seconds,elephant_flow_throughput_bps,elephant_flow_retransmits_total,elephant_flow_loss_rate,elephant_flow_jitter_seconds
4774,2026-07-28 12:35:00,2026-07-28 12:35:05,ca1d595528ae993cac616303302a09855a8577f01dabc58770e618f60ac61a75,dns,shanghai,fd00:6:40::10,beida,dns.beida.aiops.local,udp,0,0,2630,2630,0,0,140086,140064,22,6626110,10547902,52751.038469662424,52749.82027976401,2630,10.051110120955855,1785242065.3023458,2,0.027115701348520815,0.027338483557105064,0,0,140031,140033,140039,140040,140042,140061,140064,140064,3832.9401483796537,140064,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4775,2026-07-28 12:35:00,2026-07-28 12:35:05,b7d337676df9d939e69d34c2effed5591f1e7c7511429c14098da0934b9b2abd,web,shanghai,fd00:6:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1570,1569,1,0,130679,130679,0,13585132,36210472,55232.30193068087,55231.90357626369,1570,60.080634222365916,1785242071.173829,4,0.0014046849973965436,0.001896805875003337,130679,130679,130679,130679,130679,130679,130679,130679,130679,130679,165.72099039983004,130679,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4776,2026-07-28 12:36:00,2026-07-28 12:36:05,4f98c754942b378fbcdf90f81f78dd65a38fe045c296f0c7b2e87bad506861c3,auth,shanghai,fd00:6:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,1046,1039,6,5,24154,24103,51,4769084,5065085,20685.514811749104,20685.142867996357,1045,20.07923601428047,1785241990.6295893,2,0.08003683410352096,0.2725930790649727,0,0,15,21350,21350,24103,24103,24103,24103,24103,1865.047816600185,24103,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4777,2026-07-28 12:36:00,2026-07-28 12:36:05,ca1d595528ae993cac616303302a09855a8577f01dabc58770e618f60ac61a75,dns,shanghai,fd00:6:40::10,beida,dns.beida.aiops.local,udp,0,0,2631,2631,0,0,140136,140114,22,6628493,10551685,52761.08945394633,52759.87113618804,2631,10.050984283909202,1785242134.510096,5,0.02710052547045052,0.02765787257812917,0,0,140081,140083,140089,140090,140092,140111,140114,140114,3834.295174653176,140114,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4778,2026-07-28 12:36:00,2026-07-28 12:36:05,b7d337676df9d939e69d34c2effed5591f1e7c7511429c14098da0934b9b2abd,web,shanghai,fd00:6:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,1,1571,1569,1,0,130722,130722,0,13589690,36222426,55232.30193068087,55275.0314433286,1570,60.080634222365916,1785242071.173829,1.0226240241835325,0.0009069119493455387,0.0010361377149820327,130722,130722,130722,130722,130722,130722,130722,130722,130722,130722,165.7599876136519,130722,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4779,2026-07-28 12:37:00,2026-07-28 12:37:05,4f98c754942b378fbcdf90f81f78dd65a38fe045c296f0c7b2e87bad506861c3,auth,shanghai,fd00:6:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,4,1047,1040,6,5,24169,24118,51,4772114,5068235,20715.59463017201,20715.221396343317,1046,30.0798184229061,1785242190.1168394,0.5,0.05111696903283398,0.05160652915947139,0,0,15,21365,21365,24118,24118,24118,24118,24118,1865.8145711356774,24118,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4780,2026-07-28 12:37:00,2026-07-28 12:37:05,ca1d595528ae993cac616303302a09855a8577f01dabc58770e618f60ac61a75,dns,shanghai,fd00:6:40::10,beida,dns.beida.aiops.local,udp,1,2,2633,2632,0,0,140188,140166,22,6630969,10555617,52771.140753656626,52786.72429547459,2632,10.05129971029237,1785242199.0189054,2.0316405130672037,0.027192332039703615,0.02749416036531329,0,0,140133,140135,140141,140142,140144,140163,140166,140166,3835.7067731996067,140166,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4781,2026-07-28 12:37:00,2026-07-28 12:37:05,b7d337676df9d939e69d34c2effed5591f1e7c7511429c14098da0934b9b2abd,web,shanghai,fd00:6:40::10,shanghai,web01.shanghai.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,2,1572,1570,1,0,130791,130791,0,13596952,36241556,55292.38162347907,55318.569730503485,1571,60.079692798200995,1785242177.292805,2.038533900272031,0.0009560274461714121,0.0011032809736207126,130791,130791,130791,130791,130791,130791,130791,130791,130791,130791,165.82461852114648,130791,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4782,2026-07-28 12:38:00,2026-07-28 12:38:05,4f98c754942b378fbcdf90f81f78dd65a38fe045c296f0c7b2e87bad506861c3,auth,shanghai,fd00:6:40::10,wuhan,auth01.wuhan.aiops.local,http,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,0,0,1047,1041,6,5,24229,24178,51,4784054,5080595,20745.67291665217,20744.298894063104,1047,30.078286480158567,1785242250.307579,2,0.07516905699546138,0.2750397155527025,0,0,15,21419,21419,24178,24178,24178,24178,24178,1870.324714555405,24178,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4783,2026-07-28 12:38:00,2026-07-28 12:38:05,ca1d595528ae993cac616303302a09855a8577f01dabc58770e618f60ac61a75,dns,shanghai,fd00:6:40::10,beida,dns.beida.aiops.local,udp,0,0,2635,2635,0,0,140306,140284,22,6636486,10564438,52821.295453737956,52820.07656165166,2635,20.051945310086012,1785242271.8985019,5,0.027140544527210295,0.027730328403413294,0,0,140251,140253,140259,140260,140262,140281,140284,140284,3838.9095390806906,140284,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
