timestamp,region,target_id,node,exporter_type,scrape_up,scrape_duration_seconds,scrape_samples,scrape_error
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:20::1]:9100,br-1,node_exporter,1,0.02365996,1040,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:20::1]:9343,br-1,routing_exporter,1,0.002369478,61,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:20::2]:9100,br-2,node_exporter,1,0.027771256,1041,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:20::2]:9343,br-2,routing_exporter,1,0.002448488,61,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:30::1]:9100,cr-1,node_exporter,1,0.02554008,1040,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:30::1]:9343,cr-1,routing_exporter,1,0.001972643,61,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:30::2]:9100,cr-2,node_exporter,1,0.026708565,1040,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:30::2]:9343,cr-2,routing_exporter,1,0.002159255,61,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::254]:9100,fw,node_exporter,1,0.046674326,1563,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::100]:9100,monitor-vm,node_exporter,1,0.043069721,1644,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::100]:9090,monitor-vm,prometheus,1,0.00374614,466,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::20]:9100,probe-vm,node_exporter,1,0.042582252,1554,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::31]:9100,service-vm-1,node_exporter,1,0.042057666,1578,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::32]:9100,service-vm-2,node_exporter,1,0.038747414,1570,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::33]:9100,service-vm-3,node_exporter,1,0.045945932,1569,NULL
2026-07-28 12:35:00,ccf-aiops-沈阳,[fd00:2:40::10]:9100,traffic-vm,node_exporter,1,0.04443362,1568,NULL
2026-07-28 12:36:00,ccf-aiops-沈阳,[fd00:2:20::1]:9100,br-1,node_exporter,1,0.024513059,1041,NULL
2026-07-28 12:36:00,ccf-aiops-沈阳,[fd00:2:20::1]:9343,br-1,routing_exporter,1,0.002284252,61,NULL
