minute_utc,region_code,region,node_key,node,node_type,interface_id,if_role,collector_port,protocol,src_addr,src_port,dst_addr,dst_port,packets,bytes,flow_record_count,first_seen,last_seen
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,cr1,CR-1-ccf-aiops-沈阳,CR,ens5,\N,2058,6,fd00:2:20::1,9100,fd00:2:40::100,36156,35,80476,1,2026-07-28 12:34:47.724,2026-07-28 12:35:47.725
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,6,fd00:100:10::1,179,fd00:100:10::11,57746,4,326,1,2026-07-28 12:34:27.905,2026-07-28 12:35:28.409
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,6,fd00:100:10::11,57746,fd00:100:10::1,179,4,326,1,2026-07-28 12:34:27.905,2026-07-28 12:35:28.409
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,6,fd00:100:10::11,53416,fd00:100:10::51,179,4,326,1,2026-07-28 12:34:27.905,2026-07-28 12:35:28.662
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,6,fd00:100:10::51,179,fd00:100:10::11,53416,4,326,1,2026-07-28 12:34:27.905,2026-07-28 12:35:28.662
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,58,fe80::100:10:11,0,240a:a023::1,0,2,144,1,2026-07-28 12:34:26.488,2026-07-28 12:35:05.400
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,58,240a:a023::1,0,fe80::100:10:11,0,2,144,1,2026-07-28 12:34:26.502,2026-07-28 12:35:05.412
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,6,fd00:2:40::10,58117,fd00:6:40::31,80,1,80,1,2026-07-28 12:34:30.741,2026-07-28 12:35:21.980
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,6,fd00:6:40::31,80,fd00:2:40::10,58117,7,1065,1,2026-07-28 12:34:30.741,2026-07-28 12:35:21.980
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,58,240a:a023::1,0,ff02::1:ff00:1,0,33,2376,1,2026-07-28 12:34:35.223,2026-07-28 12:35:30.604
2026-07-28 12:35:00,shenyang,ccf-aiops-沈阳,br1,BR-1-ccf-aiops-沈阳,BR,ens4,\N,2059,58,fe80::100:10:11,0,fe80::100:10:1,0,3,216,2,2026-07-28 12:34:36.207,2026-07-28 12:35:55.529
